msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
NGbOG8ePQls7d0lOPvTEDH3mQ427KBcjGVzgOBOA3QE=,40,30,149,0,1,20151120,20151219,0
NGbOG8ePQls7d0lOPvTEDH3mQ427KBcjGVzgOBOA3QE=,40,30,149,149,1,20170221,20170219,1
NGbOG8ePQls7d0lOPvTEDH3mQ427KBcjGVzgOBOA3QE=,40,30,149,149,1,20150620,20150719,0
NGbOG8ePQls7d0lOPvTEDH3mQ427KBcjGVzgOBOA3QE=,40,30,149,149,1,20160720,20160819,0
NGbOG8ePQls7d0lOPvTEDH3mQ427KBcjGVzgOBOA3QE=,40,30,149,149,1,20160420,20160519,0
NGbOG8ePQls7d0lOPvTEDH3mQ427KBcjGVzgOBOA3QE=,40,30,149,149,1,20161020,20161119,0
NGbOG8ePQls7d0lOPvTEDH3mQ427KBcjGVzgOBOA3QE=,40,30,149,149,1,20160520,20160619,0
NGbOG8ePQls7d0lOPvTEDH3mQ427KBcjGVzgOBOA3QE=,40,30,149,149,1,20160620,20160719,0
NGbraqfD86/G0e/f8RJHP3DsoixdFNg8PmYuP6LD4Oc=,34,0,0,149,1,20150831,20150930,0
NGbraqfD86/G0e/f8RJHP3DsoixdFNg8PmYuP6LD4Oc=,34,30,149,149,1,20151231,20160131,0
NGbraqfD86/G0e/f8RJHP3DsoixdFNg8PmYuP6LD4Oc=,34,0,0,149,1,20151031,20151130,0
NHTuVJ1SDHd7JcC3DjbNd8ZH21ij2UqY9oLOu2Zl6XI=,41,30,99,99,1,20161109,20161209,0
NHTuVJ1SDHd7JcC3DjbNd8ZH21ij2UqY9oLOu2Zl6XI=,41,30,99,99,1,20161009,20161109,0
NHTuVJ1SDHd7JcC3DjbNd8ZH21ij2UqY9oLOu2Zl6XI=,41,30,99,99,1,20160710,20160809,0
NHTuVJ1SDHd7JcC3DjbNd8ZH21ij2UqY9oLOu2Zl6XI=,41,30,99,99,1,20170209,20170309,0
NHYaKhmTO7IjcS7Kp+dDfwT4+JSGD6hARFM31aFiUeI=,38,30,149,149,0,20160206,20160307,0
NHYaKhmTO7IjcS7Kp+dDfwT4+JSGD6hARFM31aFiUeI=,38,30,149,149,0,20160920,20161020,0
NHYaKhmTO7IjcS7Kp+dDfwT4+JSGD6hARFM31aFiUeI=,38,30,149,149,0,20160820,20160919,0
NHYaKhmTO7IjcS7Kp+dDfwT4+JSGD6hARFM31aFiUeI=,38,30,149,149,0,20161123,20161223,0
NHYaKhmTO7IjcS7Kp+dDfwT4+JSGD6hARFM31aFiUeI=,38,30,149,149,0,20160612,20160712,0
NHYaKhmTO7IjcS7Kp+dDfwT4+JSGD6hARFM31aFiUeI=,38,30,149,149,0,20160714,20160813,0
NHYaKhmTO7IjcS7Kp+dDfwT4+JSGD6hARFM31aFiUeI=,38,30,149,149,0,20160413,20160513,0
NHYaKhmTO7IjcS7Kp+dDfwT4+JSGD6hARFM31aFiUeI=,38,30,149,149,0,20161022,20161121,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20160510,20160609,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20161013,20161112,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20161113,20161213,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20160409,20160509,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20151230,20160129,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20160712,20160811,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20150928,20151028,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20170114,20170213,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20151129,20151229,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20160206,20160307,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20160308,20160407,0
NHaJMa5xmyy9q8vtKNWsxK18sbHcoONc53hpbZ1qtkk=,38,30,149,149,0,20160812,20160911,0
NHl36gRd5a9erGb5s1DcKbjGcHSkeaLhED05TShXvVU=,36,30,150,150,0,20150929,20151029,0
NHl36gRd5a9erGb5s1DcKbjGcHSkeaLhED05TShXvVU=,36,30,150,150,0,20151101,20151201,0
NHukRMwYWXnKg53b3/FHFi6LOTIlTV+jf9LNsUAA0sg=,39,31,149,149,1,20150228,20150413,0
NHukRMwYWXnKg53b3/FHFi6LOTIlTV+jf9LNsUAA0sg=,39,30,149,149,1,20170131,20170313,0
NHukRMwYWXnKg53b3/FHFi6LOTIlTV+jf9LNsUAA0sg=,39,30,149,149,1,20161031,20161213,0
NHukRMwYWXnKg53b3/FHFi6LOTIlTV+jf9LNsUAA0sg=,39,0,0,149,1,20150430,20150613,0
NHukRMwYWXnKg53b3/FHFi6LOTIlTV+jf9LNsUAA0sg=,39,30,149,149,1,20161231,20170213,0
NHukRMwYWXnKg53b3/FHFi6LOTIlTV+jf9LNsUAA0sg=,39,30,149,149,1,20160831,20161013,0
NHukRMwYWXnKg53b3/FHFi6LOTIlTV+jf9LNsUAA0sg=,39,31,149,149,1,20150131,20150313,0
NI+Y6n9UfHm4kiQyOlQUUJJljv5rfe8z55G1taUvXeE=,34,0,0,149,1,20150331,20150430,0
NI+Y6n9UfHm4kiQyOlQUUJJljv5rfe8z55G1taUvXeE=,34,0,0,149,1,20150731,20150831,0
NI+Y6n9UfHm4kiQyOlQUUJJljv5rfe8z55G1taUvXeE=,34,0,0,149,1,20150831,20150930,0
NI+Y6n9UfHm4kiQyOlQUUJJljv5rfe8z55G1taUvXeE=,34,0,0,149,1,20150930,20151031,0
NI+Y6n9UfHm4kiQyOlQUUJJljv5rfe8z55G1taUvXeE=,34,0,0,149,1,20150630,20150731,0
NI+Y6n9UfHm4kiQyOlQUUJJljv5rfe8z55G1taUvXeE=,34,0,0,149,1,20151031,20151130,0
NI+Y6n9UfHm4kiQyOlQUUJJljv5rfe8z55G1taUvXeE=,34,30,149,149,1,20151130,20151231,0
NI1u3j6/wB2n+22KZvp/cgKUvV/MYjxAi6eQHH7sB2Y=,38,30,149,149,0,20150409,20150509,0
NI1u3j6/wB2n+22KZvp/cgKUvV/MYjxAi6eQHH7sB2Y=,38,30,149,149,0,20150621,20150721,0
NI1u3j6/wB2n+22KZvp/cgKUvV/MYjxAi6eQHH7sB2Y=,38,30,149,149,0,20150224,20150326,0
NI1u3j6/wB2n+22KZvp/cgKUvV/MYjxAi6eQHH7sB2Y=,38,30,149,149,0,20150516,20150615,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,38,30,149,149,0,20161215,20170114,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,38,30,149,149,0,20160910,20161010,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,36,30,150,150,0,20150812,20150911,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,36,30,150,150,0,20160226,20160327,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,39,31,149,149,1,20150331,20150510,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,36,30,150,150,0,20160126,20160225,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,39,30,149,149,1,20150531,20150710,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,38,30,149,149,0,20160804,20160903,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,38,30,149,149,0,20151117,20151217,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,36,30,150,150,0,20151224,20160123,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,36,30,150,150,0,20150912,20151012,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,38,30,149,149,0,20161011,20161110,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,38,30,149,149,0,20160702,20160801,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,39,0,0,149,1,20150430,20150610,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,39,31,149,149,1,20150228,20150410,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,38,30,149,149,0,20170220,20170322,0
NI2oyGDwD6XpXhWfX+aWJuBJfy+qn4TXBxpRgPW6+Ns=,39,30,149,149,1,20150720,20150810,1
NI9fLinIvnLPhoSKQj3ieCClfU6fkrKr7Z/CjKgu2ag=,22,395,1599,1599,0,20151122,20161224,0
NIDSIVvihZ1Y7cZVce6kFz1yCfzTKdOmOLO5aZjSZDE=,41,30,99,99,1,20161206,20170107,0
NIDSIVvihZ1Y7cZVce6kFz1yCfzTKdOmOLO5aZjSZDE=,41,30,129,129,1,20160301,20160402,0
NIDSIVvihZ1Y7cZVce6kFz1yCfzTKdOmOLO5aZjSZDE=,41,30,99,99,1,20161006,20161107,0
NIDSIVvihZ1Y7cZVce6kFz1yCfzTKdOmOLO5aZjSZDE=,41,30,129,129,1,20160501,20160602,0
NIDSIVvihZ1Y7cZVce6kFz1yCfzTKdOmOLO5aZjSZDE=,41,30,129,129,1,20150401,20150502,0
NIDSIVvihZ1Y7cZVce6kFz1yCfzTKdOmOLO5aZjSZDE=,41,30,129,129,1,20150801,20150902,0
NIDSIVvihZ1Y7cZVce6kFz1yCfzTKdOmOLO5aZjSZDE=,41,30,129,129,1,20160601,20160702,0
NIDSIVvihZ1Y7cZVce6kFz1yCfzTKdOmOLO5aZjSZDE=,41,30,129,129,1,20160201,20160302,0
NIDSIVvihZ1Y7cZVce6kFz1yCfzTKdOmOLO5aZjSZDE=,41,30,129,129,1,20150201,20150302,0
NIJUfFqSgz73pthJc7+DyMgVh4KpazgknjpPnSkNzo0=,36,30,180,180,1,20160929,20161113,0
NIJUfFqSgz73pthJc7+DyMgVh4KpazgknjpPnSkNzo0=,36,30,180,180,1,20160629,20160805,0
NIJUfFqSgz73pthJc7+DyMgVh4KpazgknjpPnSkNzo0=,36,30,180,180,1,20160729,20160908,0
NIJUfFqSgz73pthJc7+DyMgVh4KpazgknjpPnSkNzo0=,36,30,180,180,1,20170129,20170324,0
NIJUfFqSgz73pthJc7+DyMgVh4KpazgknjpPnSkNzo0=,36,30,180,180,1,20161129,20170118,0
NIJUfFqSgz73pthJc7+DyMgVh4KpazgknjpPnSkNzo0=,36,30,180,180,1,20160829,20161011,0
NISVzBhbuZX0R+P+3F2Nj7/sopcBAcmr6CFZXIWji5Y=,36,30,150,150,0,20150530,20150629,0
NISVzBhbuZX0R+P+3F2Nj7/sopcBAcmr6CFZXIWji5Y=,36,30,150,150,0,20150930,20151030,0
NISVzBhbuZX0R+P+3F2Nj7/sopcBAcmr6CFZXIWji5Y=,36,30,150,150,0,20150731,20150830,0
NIem3fAzibdfNiy1f6Hk0YunELL8q2Q5qANrmxjEWMQ=,41,30,99,99,1,20160911,20161011,0
NIem3fAzibdfNiy1f6Hk0YunELL8q2Q5qANrmxjEWMQ=,41,30,99,99,1,20160711,20160811,0
NIem3fAzibdfNiy1f6Hk0YunELL8q2Q5qANrmxjEWMQ=,41,30,99,99,1,20170211,20170311,0
NIgtLHOHrGYW8B3O3pdWd0X+4P2Mh73rPsADUYUsmnY=,38,195,894,894,0,20150912,20160325,0
NIgtLHOHrGYW8B3O3pdWd0X+4P2Mh73rPsADUYUsmnY=,13,195,894,894,0,20160327,20161008,0
NIgtLHOHrGYW8B3O3pdWd0X+4P2Mh73rPsADUYUsmnY=,13,195,894,894,0,20150301,20150912,0
NIqpELLZ1b9JErdIUl91Z/w/iFp8cKdIp1djwsB3qe8=,41,30,99,99,1,20170212,20170312,0
NIqpELLZ1b9JErdIUl91Z/w/iFp8cKdIp1djwsB3qe8=,41,30,99,99,1,20161212,20170112,0
NIqpELLZ1b9JErdIUl91Z/w/iFp8cKdIp1djwsB3qe8=,41,30,99,99,1,20160612,20160712,0
NIqpELLZ1b9JErdIUl91Z/w/iFp8cKdIp1djwsB3qe8=,41,30,99,99,1,20160112,20160212,0
NIqpELLZ1b9JErdIUl91Z/w/iFp8cKdIp1djwsB3qe8=,41,30,99,99,1,20160212,20160312,0
NIqpELLZ1b9JErdIUl91Z/w/iFp8cKdIp1djwsB3qe8=,41,30,99,99,1,20151212,20160112,0
NIqpELLZ1b9JErdIUl91Z/w/iFp8cKdIp1djwsB3qe8=,41,30,99,99,1,20160312,20160412,0
NIqpELLZ1b9JErdIUl91Z/w/iFp8cKdIp1djwsB3qe8=,41,30,99,99,1,20151112,20151212,0
NIqpELLZ1b9JErdIUl91Z/w/iFp8cKdIp1djwsB3qe8=,41,30,99,99,1,20161112,20161212,0
NJ+0Kev/dK+Mm+Ip/ZeVfUb+v8U48BUEgXf/c+omj2g=,41,30,99,99,1,20161219,20170119,0
NJ+0Kev/dK+Mm+Ip/ZeVfUb+v8U48BUEgXf/c+omj2g=,41,30,99,99,1,20160419,20160519,0
NJ+0Kev/dK+Mm+Ip/ZeVfUb+v8U48BUEgXf/c+omj2g=,41,30,99,99,1,20150819,20150919,0
NJ+0Kev/dK+Mm+Ip/ZeVfUb+v8U48BUEgXf/c+omj2g=,41,30,99,99,1,20151119,20151219,0
NJ+0Kev/dK+Mm+Ip/ZeVfUb+v8U48BUEgXf/c+omj2g=,41,30,99,99,1,20160719,20160819,0
NJ+0Kev/dK+Mm+Ip/ZeVfUb+v8U48BUEgXf/c+omj2g=,41,30,99,99,1,20161019,20161119,0
NJ+0Kev/dK+Mm+Ip/ZeVfUb+v8U48BUEgXf/c+omj2g=,41,30,99,99,1,20160819,20160919,0
NJ+0Kev/dK+Mm+Ip/ZeVfUb+v8U48BUEgXf/c+omj2g=,41,30,99,99,1,20170119,20170219,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,129,129,1,20160816,20160917,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,129,129,1,20161016,20161117,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,149,149,1,20151231,20160201,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,149,119,1,20150831,20151001,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,149,119,1,20150131,20150301,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,149,149,1,20160131,20160301,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,129,129,1,20160616,20160717,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,129,129,1,20160416,20160517,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,129,129,1,20170216,20170317,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,129,129,1,20160516,20160617,0
NJ2z9/m/74veVqvctN9f/upnPpTpmFyVKsnxJYXF3gw=,41,30,149,149,1,20160229,20160401,0
NJB05wHWJ6gCGLt6Cw2mfczuyi7vKJIOkBBh+glaLxU=,39,30,149,149,1,20160930,20161115,0
NJB05wHWJ6gCGLt6Cw2mfczuyi7vKJIOkBBh+glaLxU=,39,30,149,149,1,20160131,20160315,0
NJB05wHWJ6gCGLt6Cw2mfczuyi7vKJIOkBBh+glaLxU=,39,30,149,149,1,20151202,20160115,0
NJB05wHWJ6gCGLt6Cw2mfczuyi7vKJIOkBBh+glaLxU=,39,31,149,149,1,20150416,20150515,0
NJB05wHWJ6gCGLt6Cw2mfczuyi7vKJIOkBBh+glaLxU=,39,30,149,149,1,20150831,20151015,0
NJB05wHWJ6gCGLt6Cw2mfczuyi7vKJIOkBBh+glaLxU=,39,30,149,149,1,20151102,20151215,0
NJB05wHWJ6gCGLt6Cw2mfczuyi7vKJIOkBBh+glaLxU=,39,0,0,149,1,20150430,20150615,0
NJB05wHWJ6gCGLt6Cw2mfczuyi7vKJIOkBBh+glaLxU=,39,30,149,149,1,20161231,20170215,0
NJFIyY1VqUCLi5UvEDe8BRbqSLFPeq4OEY34Wwk+c5w=,38,30,149,149,0,20160702,20160805,0
NJFIyY1VqUCLi5UvEDe8BRbqSLFPeq4OEY34Wwk+c5w=,38,30,149,149,0,20170112,20170211,0
NJFIyY1VqUCLi5UvEDe8BRbqSLFPeq4OEY34Wwk+c5w=,38,30,149,149,0,20160908,20161008,0
NJL5zd5Loa9kmxnP8/pXjXwBvX9n69g2h0wRfNbGSD4=,36,30,180,180,1,20160605,20160704,0
NJL5zd5Loa9kmxnP8/pXjXwBvX9n69g2h0wRfNbGSD4=,36,30,180,180,0,20170119,20170218,0
NJL5zd5Loa9kmxnP8/pXjXwBvX9n69g2h0wRfNbGSD4=,36,30,180,180,1,20160805,20160804,1
NJL5zd5Loa9kmxnP8/pXjXwBvX9n69g2h0wRfNbGSD4=,36,30,180,180,0,20170219,20170321,0
NJL5zd5Loa9kmxnP8/pXjXwBvX9n69g2h0wRfNbGSD4=,36,30,150,150,0,20160102,20160302,0
NJL5zd5Loa9kmxnP8/pXjXwBvX9n69g2h0wRfNbGSD4=,36,30,180,180,1,20160705,20160804,0
NJL5zd5Loa9kmxnP8/pXjXwBvX9n69g2h0wRfNbGSD4=,36,30,180,180,0,20160915,20161015,0
NJPUP5rkDChRjEwFyBt1nAeTqnS/IfkKC245nD3tIH4=,29,30,180,180,1,20170226,20170326,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,32,195,894,894,0,20150125,20150811,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,40,30,149,149,1,20151227,20160126,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,29,30,180,180,0,20160923,20161027,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,40,30,149,149,1,20160327,20160426,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,40,30,149,149,1,20151127,20151226,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,40,30,149,149,1,20160427,20160526,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,36,30,180,180,1,20161112,20161211,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,29,30,180,180,1,20170223,20170323,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,29,30,180,180,0,20160828,20160927,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,29,30,180,180,1,20161223,20170123,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,40,30,149,149,1,20160627,20160726,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,40,30,149,149,1,20151027,20151126,0
NJQy7tBgd3l2hs2xMsl9m7ZtzNY19pPRGf2X5DJZE7Q=,40,30,149,149,1,20160227,20160326,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20150224,20150422,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20150124,20150325,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20160324,20160523,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20161024,20161223,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20150324,20150523,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20160424,20160622,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20150724,20150922,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20161224,20170222,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20161124,20170122,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20160624,20160822,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,0,0,129,1,20150424,20150622,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20150924,20151122,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20160224,20160422,0
NJiio2yRQ2BZXLKiqQW/iLXF19b6HsmEB2gnlpstDog=,41,30,129,129,1,20160124,20160324,0
NJjPsY5jrRoD9C3RHS04DVJPJFwNKL8QgAG7iF9Nyjc=,38,10,0,0,0,20160227,20160308,0
NK3LnGK8NgTMKRg3ySKyBTx1Ich7z6EFVymhZ09hcJQ=,40,31,149,149,1,20150401,20150501,0
NK3LnGK8NgTMKRg3ySKyBTx1Ich7z6EFVymhZ09hcJQ=,40,31,149,149,1,20150301,20150401,0
NK3LnGK8NgTMKRg3ySKyBTx1Ich7z6EFVymhZ09hcJQ=,40,30,149,149,1,20150701,20150801,0
NK3LnGK8NgTMKRg3ySKyBTx1Ich7z6EFVymhZ09hcJQ=,40,30,149,149,1,20151001,20151101,0
NK3LnGK8NgTMKRg3ySKyBTx1Ich7z6EFVymhZ09hcJQ=,40,30,149,149,1,20151201,20160101,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20151217,20160118,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20150617,20150718,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20160717,20160818,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20160517,20160618,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20160117,20160218,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20160317,20160418,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20151117,20151218,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20150317,20150418,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20150117,20150218,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20150917,20151018,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20150717,20150818,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20160217,20160318,0
NK8v2dVyCnjR1BsPPKMWdRhP/2zy+nCIbAyJFlCsuwg=,41,30,129,129,1,20150417,20150518,0
NKLNpvh05iGNeHUAu0FlD8/oVRHVrKyRi3ft23t481A=,38,30,149,149,0,20170127,20170226,0
NKLNpvh05iGNeHUAu0FlD8/oVRHVrKyRi3ft23t481A=,41,0,0,0,1,20150501,20150502,1
NKLNpvh05iGNeHUAu0FlD8/oVRHVrKyRi3ft23t481A=,38,30,149,149,0,20160226,20160327,0
NKLNpvh05iGNeHUAu0FlD8/oVRHVrKyRi3ft23t481A=,38,30,149,149,0,20170228,20170330,0
NKLNpvh05iGNeHUAu0FlD8/oVRHVrKyRi3ft23t481A=,38,30,149,149,0,20160920,20161020,0
NKLNpvh05iGNeHUAu0FlD8/oVRHVrKyRi3ft23t481A=,35,7,0,0,0,20150614,20150615,0
NKTpBycedV2KwD2VUo7ZBTaJ8ZXgd6u0354AJkFh0x8=,28,30,150,150,0,20160324,20160423,0
NKTpBycedV2KwD2VUo7ZBTaJ8ZXgd6u0354AJkFh0x8=,28,30,150,150,0,20160621,20160722,0
NKTpBycedV2KwD2VUo7ZBTaJ8ZXgd6u0354AJkFh0x8=,25,30,150,150,0,20150403,20150503,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20161022,20161122,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20151023,20151122,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20160322,20160422,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20160722,20160822,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20160522,20160622,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20170222,20170322,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20160422,20160522,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20151122,20151222,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20161222,20170122,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20160622,20160722,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20160922,20161022,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20170122,20170222,0
NKeHkT2xWe+kKP2276RUvc0VlJFye+ewHIXj3BGSSvA=,41,30,99,99,1,20161122,20161222,0
NKfQfkZQIfnYigBcfdOTQOBQcndnQ7+sX1PIfLQjpoM=,40,31,149,149,1,20150218,20150318,0
NKfQfkZQIfnYigBcfdOTQOBQcndnQ7+sX1PIfLQjpoM=,40,30,149,149,1,20161218,20170118,0
NKfQfkZQIfnYigBcfdOTQOBQcndnQ7+sX1PIfLQjpoM=,40,31,149,149,1,20150418,20150518,0
NKfQfkZQIfnYigBcfdOTQOBQcndnQ7+sX1PIfLQjpoM=,40,30,149,149,1,20151118,20151218,0
NKfQfkZQIfnYigBcfdOTQOBQcndnQ7+sX1PIfLQjpoM=,40,30,149,149,1,20160518,20160618,0
NKfQfkZQIfnYigBcfdOTQOBQcndnQ7+sX1PIfLQjpoM=,40,30,149,149,1,20150918,20151018,0
