msno,bd,city_1,city_3,city_4,city_5,city_6,city_7,city_8,city_9,city_10,city_11,city_12,city_13,city_14,city_15,city_16,city_17,city_18,city_19,city_20,city_21,city_22,gender_female,gender_male,registered_via_3,registered_via_4,registered_via_7,registered_via_9,registered_via_13,season_1,season_2,season_3,season_4,days_1,days_2,days_3,num_of_transactions,extra_payment_plans_total,extra_payment_plans_count,avg_plan_list_price,avg_actual_amount_paid,is_auto_renew_total,is_cancel_total,left_payment_seconds_total,avg_transaction_days_diff,max_transaction_days_diff,min_transaction_days_diff,avg_expire_days_diff,max_expire_days_diff,min_expire_days_diff,most_popular_payment_id_10,most_popular_payment_id_12,most_popular_payment_id_13,most_popular_payment_id_14,most_popular_payment_id_15,most_popular_payment_id_16,most_popular_payment_id_17,most_popular_payment_id_18,most_popular_payment_id_19,most_popular_payment_id_20,most_popular_payment_id_21,most_popular_payment_id_22,most_popular_payment_id_23,most_popular_payment_id_26,most_popular_payment_id_27,most_popular_payment_id_28,most_popular_payment_id_29,most_popular_payment_id_30,most_popular_payment_id_31,most_popular_payment_id_32,most_popular_payment_id_33,most_popular_payment_id_34,most_popular_payment_id_35,most_popular_payment_id_36,most_popular_payment_id_37,most_popular_payment_id_38,most_popular_payment_id_39,most_popular_payment_id_40,most_popular_payment_id_41,most_popular_transaction_days_1,most_popular_transaction_days_2,most_popular_transaction_days_3,least_popular_transaction_days_1,least_popular_transaction_days_2,least_popular_transaction_days_3,most_popular_transaction_season_1,most_popular_transaction_season_2,most_popular_transaction_season_3,most_popular_transaction_season_4,least_popular_transaction_season_1,least_popular_transaction_season_2,least_popular_transaction_season_3,least_popular_transaction_season_4,most_popular_expire_days_1,most_popular_expire_days_2,most_popular_expire_days_3,least_popular_expire_days_1,least_popular_expire_days_2,least_popular_expire_days_3,most_popular_expire_season_1,most_popular_expire_season_2,most_popular_expire_season_3,most_popular_expire_season_4,least_popular_expire_season_1,least_popular_expire_season_2,least_popular_expire_season_3,least_popular_expire_season_4,payment_id_is_always_auto_renew_10True,payment_id_is_always_auto_renew_12False,payment_id_is_always_auto_renew_13False,payment_id_is_always_auto_renew_14True,payment_id_is_always_auto_renew_15False,payment_id_is_always_auto_renew_16False,payment_id_is_always_auto_renew_16True,payment_id_is_always_auto_renew_17False,payment_id_is_always_auto_renew_18True,payment_id_is_always_auto_renew_19True,payment_id_is_always_auto_renew_20False,payment_id_is_always_auto_renew_21True,payment_id_is_always_auto_renew_22False,payment_id_is_always_auto_renew_23True,payment_id_is_always_auto_renew_26False,payment_id_is_always_auto_renew_27False,payment_id_is_always_auto_renew_27True,payment_id_is_always_auto_renew_28False,payment_id_is_always_auto_renew_29False,payment_id_is_always_auto_renew_29True,payment_id_is_always_auto_renew_30False,payment_id_is_always_auto_renew_30True,payment_id_is_always_auto_renew_31False,payment_id_is_always_auto_renew_31True,payment_id_is_always_auto_renew_32False,payment_id_is_always_auto_renew_33False,payment_id_is_always_auto_renew_33True,payment_id_is_always_auto_renew_34False,payment_id_is_always_auto_renew_34True,payment_id_is_always_auto_renew_35False,payment_id_is_always_auto_renew_36False,payment_id_is_always_auto_renew_36True,payment_id_is_always_auto_renew_37False,payment_id_is_always_auto_renew_37True,payment_id_is_always_auto_renew_38False,payment_id_is_always_auto_renew_39False,payment_id_is_always_auto_renew_39True,payment_id_is_always_auto_renew_40False,payment_id_is_always_auto_renew_40True,payment_id_is_always_auto_renew_41False,payment_id_is_always_auto_renew_41True,num_of_logs,sum_num25,avg_num25,sum_num50,avg_num50,sum_num75,avg_num75,sum_num985,avg_num985,sum_num100,avg_num100,sum_num_unq,avg_num_unq,sum_total_secs,avg_total_secs,sum_total_songs,avg_total_songs,perc_of_accidentally_songs,perc_of_favourite_songs,avg_songs_per_month,avg_days_diff,max_days_diff,min_days_diff,most_popular_days_1,most_popular_days_2,most_popular_days_3,least_popular_days_1,least_popular_days_2,least_popular_days_3,most_popular_season_2,least_popular_season_2,is_churn
OaxEDOMHGxuMJLK7hn8YZlvdgN6PvkVLdf4QKwUpulo=,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,410,1,1788.0,1788.0,0,0,698,1492.0,1492.0,1492.0,728.0,728.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5.0,1,1.0,0,0.0,0,0.0,5,5.0,9,9.0,1383.4920000000004,1383.4920000000004,11,11.0,0.4545454545454545,0.4545454545454545,11.0,24.0,24.0,24.0,0,1,0,0,1,0,1,1,1
F9wug4tC97N3oRkWlzr/oxhdNnNlSzB7y1AWXeo40SM=,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,149.0,149.0,2,0,-90,25.0,44.0,6.0,19.0,36.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,253,8.433333333333334,75,2.5,48,1.6,33,1.1,556,18.53333333333333,848,28.266666666666666,162303.019,5410.1006333333335,965,32.166666666666664,0.2621761658031088,0.5761658031088083,965.0,24.066666666666666,52.0,6.0,0,0,1,1,0,0,1,1,0
hAlq/iZ3gUgRcVkk2t7Z1nyIiHuNihJ8JFyQLK3Ro0I=,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,149.0,149.0,1,0,2,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,1.1428571428571428,1,0.14285714285714285,2,0.2857142857142857,0,0.0,75,10.714285714285714,80,11.428571428571427,19888.808000000005,2841.2582857142866,86,12.285714285714285,0.09302325581395347,0.8720930232558141,86.0,17.714285714285715,44.0,2.0,0,0,1,1,0,0,1,1,0
OqbQSPdeQtQShYD2tmXNyRZFakGK6d6qITC1DBMcwM8=,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,149.0,149.0,1,0,6,28.0,28.0,28.0,32.0,32.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,14,1.2727272727272727,1,0.09090909090909093,2,0.18181818181818185,1,0.09090909090909093,92,8.363636363636363,107,9.727272727272727,23453.445,2132.1313636363634,110,10.0,0.12727272727272726,0.8363636363636363,110.0,18.363636363636363,42.0,0.0,0,0,1,1,0,0,1,1,0
rQns6tI9rcY5p2zNazaSBvjVSDJma7HRlBm8alx4JIo=,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,180.0,180.0,1,1,-4,28.0,28.0,28.0,34.0,34.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,22,2.75,5,0.625,4,0.5,6,0.75,74,9.25,95,11.875,19139.134,2392.39175,111,13.875,0.1981981981981982,0.6666666666666666,111.0,27.5,42.0,10.0,0,1,0,1,0,0,1,1,1
c6VmKM3P+L4fhWJKWs/s9Cdi3zkfmbzFph2RY6nYU5M=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,149.0,149.0,2,1,-12,26.0,46.0,6.0,9.0,16.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,38,2.7142857142857144,5,0.35714285714285715,2,0.14285714285714285,4,0.2857142857142857,352,25.142857142857146,148,10.571428571428571,90640.427,6474.3162142857145,401,28.642857142857146,0.09476309226932668,0.8778054862842892,401.0,21.428571428571427,50.0,0.0,0,0,1,1,0,0,1,1,0
m9P//ZLBoUlIh/IPGShsbF8tifBFms0TtK49mMvepkE=,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,149.0,149.0,2,1,-2,722.0,1442.0,2.0,380.0,758.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,3.7777777777777777,34,3.7777777777777777,9,1.0,2,0.2222222222222222,206,22.88888888888889,272,30.222222222222218,59703.895,6633.766111111112,285,31.66666666666667,0.11929824561403507,0.7228070175438597,285.0,18.444444444444443,40.0,2.0,0,0,1,1,0,0,1,1,1
c+MkuxRSgtJGAzoTgEKLZQY9vX+nTl/77exwY3b2cPo=,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,195,1,894.0,894.0,0,0,22,28.0,28.0,28.0,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,478,15.419354838709678,70,2.2580645161290325,40,1.2903225806451613,39,1.2580645161290325,1680,54.193548387096776,2027,65.38709677419354,418124.367,13487.882806451616,2307,74.4193548387097,0.2071954919809276,0.7282184655396619,2307.0,22.258064516129032,54.0,2.0,0,0,1,1,0,0,1,1,0
WnJw8TbmNOn96IKHb/dEX4Cr+ZKc1U7oedeWHVPKkxk=,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,149.0,149.0,1,0,0,8.0,8.0,8.0,14.0,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,26,2.0,3,0.2307692307692308,8,0.6153846153846154,9,0.6923076923076923,319,24.538461538461537,228,17.53846153846154,80940.17300000001,6226.167153846153,365,28.07692307692308,0.07123287671232878,0.873972602739726,365.0,27.23076923076923,54.0,2.0,0,0,1,1,0,0,1,1,0
KnTVcOytf7gjlsp2Z/MPH3Rf4YjDaw9a0VjiTATL9uc=,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,99.0,99.0,1,0,0,26.0,26.0,26.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,70,3.1818181818181817,21,0.9545454545454546,35,1.5909090909090908,6,0.2727272727272727,562,25.54545454545455,530,24.09090909090909,142242.057,6465.548045454546,694,31.54545454545455,0.10086455331412104,0.8097982708933718,694.0,17.09090909090909,50.0,2.0,0,0,1,1,0,0,1,1,1
zNmaBNms5A2YvI1SFY0GgwN1OaFBc4QFc8NSWESxV/o=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,100.0,100.0,1,0,0,40.0,40.0,40.0,46.0,46.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,219,7.821428571428571,46,1.6428571428571428,26,0.9285714285714286,27,0.9642857142857144,726,25.92857142857143,932,33.285714285714285,199977.72,7142.061428571428,1044,37.285714285714285,0.20977011494252876,0.6954022988505747,1044.0,21.714285714285715,54.0,0.0,0,0,1,1,0,0,1,1,0
TBknJYdapCtwHLN0BF7gyFZY7pcsDq8jZtVpKg2F03M=,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,149.0,149.0,1,0,0,732.0,732.0,732.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,356,13.185185185185185,10,0.3703703703703704,16,0.5925925925925926,16,0.5925925925925926,471,17.444444444444443,627,23.222222222222218,141972.272,5258.232296296297,869,32.185185185185176,0.4096662830840046,0.5420023014959724,869.0,24.222222222222218,58.0,2.0,0,0,1,1,0,0,1,1,0
VAf3zFxF9zZaNSMY62sr2k4hunIKQr3Aqo5K81zlcxE=,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,99.0,99.0,1,0,-2,6.0,6.0,6.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,169,7.041666666666668,70,2.9166666666666665,33,1.375,35,1.4583333333333333,690,28.75,888,37.0,186941.174,7789.215583333334,997,41.54166666666666,0.16950852557673018,0.6920762286860582,997.0,22.16666666666667,54.0,2.0,0,0,1,1,0,0,1,1,1
AeYhUA2SjxpRN7n5c7/y0v3AkY7E/0mU0HmTXkydEss=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,99.0,99.0,1,1,0,8.0,8.0,8.0,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,114,6.333333333333332,79,4.388888888888889,13,0.7222222222222222,14,0.7777777777777778,109,6.0555555555555545,262,14.555555555555555,40087.408999999985,2227.078277777777,329,18.277777777777782,0.3465045592705167,0.331306990881459,329.0,17.555555555555557,52.0,2.0,0,0,1,1,0,0,1,1,1
yHIhceDhikF091ofOG2yfDyeBUzSIVLtC1uST4oCXmw=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,90,1,300.0,300.0,0,0,4,36.0,36.0,36.0,8.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,194,9.7,18,0.9,10,0.5,9,0.45,245,12.25,401,20.05,66370.02799999999,3318.5014,476,23.8,0.407563025210084,0.5147058823529411,476.0,20.4,48.0,2.0,0,0,1,1,0,0,1,1,1
0wQDXPtMBFihGjaZ5HvO47OWuwK9ldDX53+txL2kOdc=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,195,1,894.0,894.0,0,0,22,34.0,34.0,34.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,92,2.967741935483871,54,1.7419354838709675,41,1.3225806451612905,43,1.3870967741935485,1817,58.612903225806456,1996,64.38709677419354,459646.312,14827.300387096775,2047,66.03225806451613,0.0449438202247191,0.8876404494382022,2047.0,19.741935483870968,58.0,2.0,0,0,1,1,0,0,1,1,1
v/KMf6YjQRLkrmCVagcc8rF1ILYUHQlpmqB2C8Q/Zvo=,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,149.0,149.0,1,1,44,1402.0,1402.0,1402.0,740.0,740.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0,0.0,14,4.666666666666667,13,4.333333333333333,3186.5009999999997,1062.167,17,5.666666666666668,0.1176470588235294,0.8235294117647058,17.0,30.66666666666667,48.0,8.0,0,0,1,0,0,1,1,1,1
v+zVUt8jC8snNvDax5Bxv6gcgsoYwVJ9Cz+0AhE9r4I=,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,99.0,99.0,1,0,-2,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,39,1.3,12,0.4,13,0.43333333333333335,6,0.2,436,14.533333333333333,447,14.9,121725.519,4057.5173,506,16.866666666666667,0.07707509881422925,0.8616600790513834,506.0,21.8,52.0,0.0,0,0,1,1,0,0,1,1,1
mqzouLepy1S5oyjllwJXJ6pll4d57M/EL8f8M7N5iTk=,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,410,1,1788.0,1788.0,0,0,704,38.0,38.0,38.0,744.0,744.0,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,7.5,5,2.5,1,0.5,0,0.0,39,19.5,15,7.5,12796.715,6398.3575,60,30.0,0.25,0.65,60.0,11.0,12.0,10.0,0,1,0,0,1,0,1,1,0
2KmhzS1NSfbnuMBhCHRqDPHECBO9zOXwtbfEDVVR45s=,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,99.0,99.0,1,0,0,8.0,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,133,5.32,16,0.64,9,0.36,9,0.36,322,12.88,457,18.28,88083.85999999999,3523.3543999999993,489,19.56,0.2719836400817996,0.6584867075664622,489.0,18.0,54.0,2.0,0,0,1,1,0,0,1,1,1
5hz0wS+rq1S3+QlvBekY27zPi+k+hRRqfajGjwynzqU=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,149.0,149.0,1,0,0,14.0,14.0,14.0,16.0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,45,1.7307692307692308,9,0.3461538461538461,9,0.3461538461538461,8,0.3076923076923077,1294,49.769230769230774,1329,51.115384615384606,326449.373,12555.745115384616,1365,52.5,0.03296703296703297,0.947985347985348,1365.0,20.846153846153847,48.0,0.0,0,0,1,1,0,0,1,1,0
rgt9NYzEZMaJEvQuqxW5TqRSB+F4MonmLzAmBPkDJ94=,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,99.0,99.0,1,0,-2,6.0,6.0,6.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,113,4.913043478260869,21,0.9130434782608696,18,0.7826086956521741,21,0.9130434782608696,217,9.434782608695652,276,12.0,60537.64000000001,2632.0713043478268,390,16.956521739130434,0.28974358974358977,0.5564102564102564,390.0,19.130434782608692,54.0,2.0,0,0,1,1,0,0,1,1,0
7IKoP+7uLqxnJ9VK+SXRNnRZ7g5MVlb7CMVFN09K3Hs=,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,99.0,99.0,1,0,0,14.0,14.0,14.0,14.0,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,64,2.2857142857142856,41,1.4642857142857142,21,0.75,44,1.5714285714285714,621,22.178571428571423,511,18.25,176349.47199999995,6298.195428571428,791,28.25,0.08091024020227561,0.7850821744627055,791.0,20.571428571428573,54.0,2.0,0,0,1,1,0,0,1,1,0
1m91HsZUO53drOd2CmAT2nf4JnK4xxBfbzPNTu9pkjU=,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,149.0,149.0,0,0,-2,1486.0,1486.0,1486.0,14.0,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0,5,5.0,165.231,165.231,5,5.0,0.8,0.0,5.0,14.0,14.0,14.0,0,1,0,0,1,0,1,1,1
