msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20150906,5,0,2,1,24,26,6268.685
zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20150715,39,4,4,3,46,88,13568.217
zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20150526,2,0,0,0,3,5,819.546
zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20150403,4,1,3,1,33,40,9474.658
zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20150209,62,7,5,6,40,108,13182.904
zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20170208,2,2,0,1,9,14,2697.254
zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20160730,0,0,0,0,1,1,271.856
zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20161020,6,1,2,2,4,15,2056.67
zyLmHmQr8PjKz1pQQEUhqdXNxNqiUv5D5eLjac2iT+I=,20160404,5,2,1,1,56,36,14960.672
zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20160516,0,0,1,0,14,15,3419.916
zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20160815,0,0,0,0,6,6,1220.62
zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20150510,3,2,0,1,25,27,7441.282
zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20170105,1,1,0,0,5,7,1184.649
zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20150802,2,0,0,0,11,11,2286.862
zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20160302,3,0,0,0,9,12,2525.415
zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20151118,1,2,0,0,4,7,1244.13
zyGB4uTsnZGRpgpzrv90hLVAZHmms1oDuRQPNM/y6iw=,20150219,0,1,0,0,9,10,2264.159
zyB/fxP4Qla0KhQ6tpmtJuUu41eBLa/Tf+o9rpQa/js=,20160713,5,3,2,1,0,10,986.87
zy9UlOVz0Pv04UjUW5HhgF5m9wKgU1YfkHrQAH4kJqE=,20151016,9,1,0,0,0,10,261.643
zy9UlOVz0Pv04UjUW5HhgF5m9wKgU1YfkHrQAH4kJqE=,20160428,1,1,1,1,76,43,11851.48
zy9UlOVz0Pv04UjUW5HhgF5m9wKgU1YfkHrQAH4kJqE=,20160719,0,0,0,0,5,5,1073.0
zy9UlOVz0Pv04UjUW5HhgF5m9wKgU1YfkHrQAH4kJqE=,20161112,3,0,1,1,2,5,954.728
zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20160103,3,1,1,1,20,26,5564.95
zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20160819,0,0,0,0,8,8,2048.87
zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20160621,1,0,1,0,6,8,1586.905
zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20170115,0,0,2,0,5,5,1334.086
zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20161102,1,1,0,0,31,30,5113.125
zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20160224,0,0,1,0,15,13,4262.17
zy8E21zGSMhnq5k9A+5IYgGxxOYAXNz8do0E3EsN/E4=,20160423,2,0,0,1,30,32,7803.92
zy8BxO26bFW6f8vReYWST9l2Xf8M+xd6EtTZwIPa02Y=,20161202,4,1,0,0,6,9,1894.733
zy8BxO26bFW6f8vReYWST9l2Xf8M+xd6EtTZwIPa02Y=,20170216,1,0,0,0,4,1,830.469
zy8BxO26bFW6f8vReYWST9l2Xf8M+xd6EtTZwIPa02Y=,20160828,4,0,3,1,4,7,2121.365
zy6iP+eDOgJYYsX6Sbo7GmDf7F2IRFIWgV96lhcY2Nk=,20161110,0,0,0,1,12,13,3937.424
zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20161229,0,0,0,1,0,1,98.011
zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20150115,0,0,0,0,18,2,2975.311
zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20150606,1,2,1,1,1,4,731.745
zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20150913,1,0,1,0,11,3,1614.03
zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20151210,0,1,1,1,3,5,1026.038
zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20160325,5,5,3,3,10,22,4101.589
zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20160709,5,2,3,2,8,9,2823.305
zy6IQ+bE02B7kRg/N8Rqxzaq5rPuJKS9eDNjpAfQulw=,20161013,0,0,1,0,8,3,1222.03
zy1OTzCnxegYltHBw1D1pZ8OH41xuwN+N6a+YMB0pwk=,20170209,0,0,1,1,156,16,39667.827
zy1OTzCnxegYltHBw1D1pZ8OH41xuwN+N6a+YMB0pwk=,20161122,3,0,0,0,1,4,228.844
zy1OTzCnxegYltHBw1D1pZ8OH41xuwN+N6a+YMB0pwk=,20160904,3,2,0,0,34,23,8309.318
zxzSK9XggY+jYctpYPR+dv++aSVg0OhAIfVWftWOlRQ=,20161221,0,2,1,0,14,16,3725.74
zxzSK9XggY+jYctpYPR+dv++aSVg0OhAIfVWftWOlRQ=,20160820,4,1,1,3,27,34,8060.976
zxzSK9XggY+jYctpYPR+dv++aSVg0OhAIfVWftWOlRQ=,20160113,4,1,1,2,8,12,2904.296
zxwE0Yss9bBs2PrCcUd0kOX9piK7YzR2Xtk11bAE2H8=,20170120,4,2,1,1,11,19,3507.58
zxwE0Yss9bBs2PrCcUd0kOX9piK7YzR2Xtk11bAE2H8=,20160423,0,0,0,0,1,1,243.67
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20150925,0,0,0,0,24,24,7281.243
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20160303,0,0,0,0,85,58,20275.616
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20160423,3,1,0,0,68,40,16216.842
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20160112,1,0,0,0,175,27,40162.526
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20160618,1,0,1,0,52,42,13531.241
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20160810,0,1,0,0,93,15,20312.743
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20161014,2,0,0,0,76,20,16614.858
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20151122,1,0,2,0,80,57,20849.764
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20150220,2,0,0,0,16,12,3979.355
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20150415,1,4,1,0,99,78,23606.841
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20161213,9,2,1,1,46,33,10795.985
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20170205,0,1,0,0,24,24,5580.691
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20150607,3,3,0,2,114,81,26912.648
zxux6TtH8TP/VFXkRqiiL4X0UnKiKTH9eT/3R1wDXhc=,20150730,0,1,0,0,65,34,16629.421
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20150325,2,2,1,0,136,141,31663.931
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20150122,3,0,0,0,15,15,3778.607
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20160715,7,1,3,0,48,57,12628.792
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20151217,12,0,1,0,13,26,3572.732
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20150520,0,0,0,1,0,1,257.411
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20150709,2,0,0,0,124,126,31144.249
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20150831,1,1,0,0,188,190,47055.453
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20170129,0,1,0,1,12,14,3103.339
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20161126,4,0,0,1,25,29,6235.345
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20160907,6,1,1,1,160,37,39053.425
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20151021,39,4,3,3,185,125,47677.307
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20160525,1,0,1,0,6,7,1402.048
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20160405,1,0,3,0,54,30,13912.488
zxt4qT59Hl/a8G3n/i0DUabbvbuTaqox3QLuMxnuxS4=,20160208,0,0,1,0,34,35,8668.134
zxr0R/acjtn9evnx4d0nj8/DQaY84fsd+M+u1ZXC/y0=,20160822,4,2,0,1,1,8,796.604
zxkszzseq6/HFXR3MCK2zOC7LT7VcesJM9Pk6riXP70=,20170121,7,4,2,0,2,14,1133.24
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20151010,1,0,0,0,8,5,1783.509
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20151203,3,1,3,2,165,132,41477.067
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20161129,2,0,2,1,157,45,41324.437
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20160506,0,1,0,0,55,28,13709.084
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20160126,1,0,1,0,43,45,10584.582
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20150816,0,0,0,0,4,2,1063.052
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20150621,0,0,0,0,16,12,4059.296
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20150422,0,0,0,0,10,10,2247.083
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20150227,2,1,1,0,28,31,7232.119
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20161009,0,0,1,1,69,66,18659.693
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20160820,1,0,1,1,38,35,10885.94
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20160317,0,0,0,0,82,66,20714.656
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20160626,4,1,2,1,86,79,22160.516
zxkMNFID3cq8fLz9PB+rfS+HDREqbRvIKPtVY3XDV4E=,20170119,7,2,0,1,152,144,38339.693
zxfo/xz1mS8xX7a2m4vqkL3sc3dgZoHww8vp34x9CSI=,20170129,4,1,1,0,13,17,3442.749
zxfo/xz1mS8xX7a2m4vqkL3sc3dgZoHww8vp34x9CSI=,20161015,127,24,1,0,5,136,6003.949
zxWy/ynzyWxuhG0Yz3A/R4NIwJ4HcLtOTB85v9mrp7Q=,20160504,0,0,0,0,13,13,3059.969
zxWy/ynzyWxuhG0Yz3A/R4NIwJ4HcLtOTB85v9mrp7Q=,20150827,0,0,0,0,1,1,247.28
zxWy/ynzyWxuhG0Yz3A/R4NIwJ4HcLtOTB85v9mrp7Q=,20150422,0,0,0,1,16,17,3505.511
zxWy/ynzyWxuhG0Yz3A/R4NIwJ4HcLtOTB85v9mrp7Q=,20150111,0,0,0,0,6,6,1499.42
zxWoqa02+bYSHQUpPHkQzuBlb2BBM1yJVgvZkGTfsoU=,20151105,34,5,2,0,13,26,4540.5
zxWoqa02+bYSHQUpPHkQzuBlb2BBM1yJVgvZkGTfsoU=,20160103,18,8,0,1,7,26,3003.847
zxWoqa02+bYSHQUpPHkQzuBlb2BBM1yJVgvZkGTfsoU=,20160317,3,0,0,0,0,2,20.533
zxWoqa02+bYSHQUpPHkQzuBlb2BBM1yJVgvZkGTfsoU=,20160613,3,4,0,0,1,5,718.284
zxWoqa02+bYSHQUpPHkQzuBlb2BBM1yJVgvZkGTfsoU=,20161019,8,1,0,2,11,16,3297.99
zxW64diibqYNXKJ8SUugR9MbGvGE+ce4gC7zvpmkARY=,20160315,0,0,0,0,1,1,240.353
zxW64diibqYNXKJ8SUugR9MbGvGE+ce4gC7zvpmkARY=,20161230,16,1,1,1,20,9,5475.77
zxW64diibqYNXKJ8SUugR9MbGvGE+ce4gC7zvpmkARY=,20161009,0,7,5,0,4,15,2493.248
zxW64diibqYNXKJ8SUugR9MbGvGE+ce4gC7zvpmkARY=,20160803,1,1,0,0,29,23,7478.999
zxW64diibqYNXKJ8SUugR9MbGvGE+ce4gC7zvpmkARY=,20160602,0,0,0,0,1,1,237.792
zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20160516,1,1,1,2,23,3,6399.007
zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20150611,4,0,2,0,13,19,3713.587
zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20151103,3,4,0,0,37,42,9111.93
zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20160113,0,0,0,0,1,1,283.0
zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20160719,7,4,0,0,14,19,4094.826
zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20161011,0,0,0,1,2,3,750.265
zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20170106,4,4,0,4,25,19,7244.455
zxUzLvmAFGxjeB2dzbUtpgE4dhfdtFbfziez2VvSY2k=,20150331,29,12,37,13,39,95,19648.013
zxTmJsyBRqRIY9sKvbCz+5rOv/gV+JwxcezZGEWOnPU=,20160828,4,1,2,3,8,14,2752.377
zxTmJsyBRqRIY9sKvbCz+5rOv/gV+JwxcezZGEWOnPU=,20161222,11,2,3,0,40,33,10240.288
zxTmJsyBRqRIY9sKvbCz+5rOv/gV+JwxcezZGEWOnPU=,20161021,5,1,1,3,62,63,15925.913
zxTGNxKeA8uTxLrng++rZgugmo32zvfWDa1KOAydW5U=,20170106,12,1,1,0,11,14,2864.665
zxTGNxKeA8uTxLrng++rZgugmo32zvfWDa1KOAydW5U=,20151029,1,2,0,3,38,43,10661.295
zxTGNxKeA8uTxLrng++rZgugmo32zvfWDa1KOAydW5U=,20160303,3,0,0,0,8,9,2033.814
zxTGNxKeA8uTxLrng++rZgugmo32zvfWDa1KOAydW5U=,20160605,1,1,0,0,12,14,3008.748
zxTGNxKeA8uTxLrng++rZgugmo32zvfWDa1KOAydW5U=,20160906,0,1,0,1,21,23,4936.022
zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20151130,10,7,5,3,68,65,18873.917
zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20150917,16,0,1,1,29,13,6625.437
zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20170105,8,0,1,0,93,93,24328.851
zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20160803,8,0,0,1,17,21,4666.219
zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20160130,27,4,4,1,76,58,17729.073
zxT7MDLwxHV+ytqwISi2g/w3Ms99Jc69z7BkzoTFkU4=,20160403,6,1,1,0,4,12,1160.962
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20150403,2,2,1,2,119,77,31132.201
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20170228,2,0,0,0,2,4,471.332
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20151211,5,1,2,1,86,85,23057.313
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20170107,2,2,2,1,7,6,2408.614
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20150212,1,4,2,3,109,40,26229.448
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20150523,12,3,5,2,140,14,36510.292
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20150712,12,3,1,3,98,56,27120.655
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20151020,9,4,6,2,202,162,53289.327
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20150831,2,1,2,1,105,107,26669.807
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20160130,5,1,0,2,72,23,18796.766
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20160320,2,0,2,3,106,14,29085.61
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20160512,2,0,1,4,39,18,10230.869
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20160712,6,1,0,0,51,55,13267.355
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20160916,3,0,3,16,82,84,25626.28
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20161111,1,1,0,1,32,23,7786.287
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20151225,1,0,0,0,17,16,4231.44
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20150109,12,1,1,2,5,21,1828.779
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20150310,0,1,0,1,7,9,1877.368
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20150503,4,1,2,1,48,52,12003.24
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20150627,6,2,1,0,23,31,5783.194
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20150823,12,5,3,1,29,46,8145.265
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20151029,13,4,2,1,27,44,7294.912
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20160704,0,0,0,1,3,4,848.804
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20160223,18,4,0,3,36,61,9492.084
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20160502,19,2,2,1,57,70,14065.356
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20160828,1,2,0,0,19,20,4254.773
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20161020,11,1,4,0,18,27,4793.723
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20161209,2,1,0,0,19,22,4446.531
zxQomVIlzDChO+c6QTnDglLWePgeTQS8/ZQonPmu2rQ=,20170210,0,0,0,1,24,23,5492.507
zxOn+hQ10250ceFeVJuEbE3g8AreFxc8UwnpdFG5GQg=,20170204,11,1,2,0,33,47,8044.299
zxOn+hQ10250ceFeVJuEbE3g8AreFxc8UwnpdFG5GQg=,20161112,4,0,2,0,11,17,3021.431
zxOn+hQ10250ceFeVJuEbE3g8AreFxc8UwnpdFG5GQg=,20160601,1,0,0,0,3,3,732.284
zxOn+hQ10250ceFeVJuEbE3g8AreFxc8UwnpdFG5GQg=,20160102,4,0,0,0,20,24,5186.905
zxOdtRlX2GOhAFewJyQMzDxRHQKzzY+86xc8a5BR/ew=,20151006,0,0,0,0,14,14,3480.922
zxOdtRlX2GOhAFewJyQMzDxRHQKzzY+86xc8a5BR/ew=,20150201,6,3,1,4,24,23,6732.951
zxOdtRlX2GOhAFewJyQMzDxRHQKzzY+86xc8a5BR/ew=,20150405,2,1,0,0,8,7,1686.996
zxOdtRlX2GOhAFewJyQMzDxRHQKzzY+86xc8a5BR/ew=,20150626,2,3,1,0,5,7,1881.794
zxOdtRlX2GOhAFewJyQMzDxRHQKzzY+86xc8a5BR/ew=,20160718,2,0,0,0,27,28,6691.703
zxOdtRlX2GOhAFewJyQMzDxRHQKzzY+86xc8a5BR/ew=,20151207,2,1,2,0,9,9,2773.403
zxOdtRlX2GOhAFewJyQMzDxRHQKzzY+86xc8a5BR/ew=,20160505,1,0,0,0,11,12,2907.751
zxOdtRlX2GOhAFewJyQMzDxRHQKzzY+86xc8a5BR/ew=,20160926,4,1,0,0,3,8,1042.105
zxOdtRlX2GOhAFewJyQMzDxRHQKzzY+86xc8a5BR/ew=,20160303,9,4,0,3,32,45,9099.947
zxOdtRlX2GOhAFewJyQMzDxRHQKzzY+86xc8a5BR/ew=,20161203,18,0,0,1,7,24,2314.43
zxNNTufGyQjGvSQ3dCNAYn++Eg5Qy93267GXry9ouCs=,20161115,1,2,0,0,20,20,4712.837
zxNNTufGyQjGvSQ3dCNAYn++Eg5Qy93267GXry9ouCs=,20160708,1,0,1,0,4,6,1114.034
zxNNTufGyQjGvSQ3dCNAYn++Eg5Qy93267GXry9ouCs=,20151219,1,2,0,0,17,19,3635.897
zxNNTufGyQjGvSQ3dCNAYn++Eg5Qy93267GXry9ouCs=,20150906,1,0,1,0,3,5,640.418
zxNNTufGyQjGvSQ3dCNAYn++Eg5Qy93267GXry9ouCs=,20150425,3,0,0,1,7,9,1721.745
zxNNTufGyQjGvSQ3dCNAYn++Eg5Qy93267GXry9ouCs=,20150110,0,1,0,1,6,7,1399.929
zxLNPc1Npnv5PCp7qWNF5nMOm6BuyA8P8B77XaEp4ck=,20170126,7,4,2,7,51,57,13883.168
zxLNPc1Npnv5PCp7qWNF5nMOm6BuyA8P8B77XaEp4ck=,20161112,14,0,4,5,41,47,11078.188
zxInnIKi7ttpdR9vfOAYhm9/ZB7xDjlmvzW0Gn0+ZcI=,20160731,1,1,0,0,2,4,514.388
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20160401,1,1,0,1,14,17,3900.289
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20160526,3,0,0,1,25,29,6635.809
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20150902,4,0,3,0,22,29,6523.574
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20151027,15,8,9,1,18,50,6816.889
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20151220,6,3,3,4,20,33,6208.028
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20160209,34,4,5,2,53,86,13733.934
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20161222,3,0,0,0,14,17,3779.395
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20161029,0,0,0,0,2,2,477.0
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20160908,5,1,0,0,32,36,8558.747
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20150318,0,0,0,0,13,13,3611.445
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20150519,0,0,1,0,12,13,3154.116
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20160719,1,1,0,2,15,19,4397.733
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20150708,1,0,1,2,16,20,4609.221
zx9dv7HwJ1rKv+xCX9nGi/ZYD8KYuXfPqxFzbgUXQB4=,20170216,0,0,0,0,26,26,6344.0
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20151220,86,18,9,5,61,110,17732.524
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20150212,7,2,2,3,44,49,12207.14
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20161129,7,4,5,3,24,41,7379.326
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20160924,3,0,0,0,13,16,2922.444
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20160801,8,2,1,0,93,97,21649.501
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20160527,2,1,1,0,62,33,12773.524
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20160331,10,2,0,0,15,24,3617.761
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20160209,21,1,1,0,5,28,1704.868
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20150405,14,3,0,1,89,68,22192.307
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20151031,32,19,11,2,93,106,26115.885
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20150527,188,13,6,6,62,160,17955.297
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20150718,103,2,2,2,16,95,4613.156
zx5Jm+82zV0Lk273YrwpTHwHDSRCC0kfeiL2Q9Qc234=,20150909,7,0,1,0,20,25,5065.807
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,20161019,6,0,1,0,16,16,3850.721
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,20160219,7,0,1,2,26,36,6418.383
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,20151207,3,2,0,1,16,21,4112.837
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,20150923,1,1,1,1,4,7,1512.84
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,20160809,12,2,1,12,53,69,15831.6
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,20160615,0,0,0,0,2,2,602.664
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,20160424,7,0,0,1,13,14,3398.442
