msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
zx//jGBdA4eaU1/XeC7VbBPJwBRjreZdD44DCF4YO0M=,41,30,149,149,1,20151111,20151212,0
zx+TEPXRkWDejSZ4lYUoiix86BUi0fahWZNIbmECwrc=,34,30,149,149,1,20170131,20170228,0
zx+TEPXRkWDejSZ4lYUoiix86BUi0fahWZNIbmECwrc=,34,30,149,149,1,20161231,20170131,0
zx+TEPXRkWDejSZ4lYUoiix86BUi0fahWZNIbmECwrc=,34,30,149,149,1,20161231,20170131,0
zx+TEPXRkWDejSZ4lYUoiix86BUi0fahWZNIbmECwrc=,34,30,149,149,1,20170131,20170228,0
zx+HxESOOWDP2GtH2bUWM0KBIwQvfaWCkjpfHnYlMIY=,41,30,149,149,1,20150630,20150731,0
zx+HxESOOWDP2GtH2bUWM0KBIwQvfaWCkjpfHnYlMIY=,41,30,149,149,1,20150531,20150630,0
zx+HxESOOWDP2GtH2bUWM0KBIwQvfaWCkjpfHnYlMIY=,41,30,149,149,1,20150531,20150630,0
zx+HxESOOWDP2GtH2bUWM0KBIwQvfaWCkjpfHnYlMIY=,41,30,149,149,1,20150630,20150731,0
zwzoHOpGa4j+ycDQsC7gHkQ0b/VCsgHlVqyDmKCIwEE=,41,30,99,99,1,20160927,20161027,0
zwzoHOpGa4j+ycDQsC7gHkQ0b/VCsgHlVqyDmKCIwEE=,41,30,99,99,1,20160927,20161027,0
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,41,30,149,149,1,20160119,20160219,0
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,41,30,149,149,1,20151219,20160119,0
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,41,30,149,149,1,20151219,20160119,0
zwzYFfxZsYuRpRvEwRMuH6eHOIYE/4m1ky8tyXwdpXg=,41,30,149,149,1,20160119,20160219,0
zwzCjwGtygukETkXVLXZuB5U7mx8XjIsBg2GSOsWgKc=,41,30,99,99,1,20170110,20170210,0
zwzCjwGtygukETkXVLXZuB5U7mx8XjIsBg2GSOsWgKc=,41,30,99,99,1,20170110,20170210,0
zwywWik7nq0DJJ36HlDeeRqpC5GMKdLdgVurjFH2oW0=,41,30,99,99,1,20170225,20170325,0
zwywWik7nq0DJJ36HlDeeRqpC5GMKdLdgVurjFH2oW0=,41,30,99,99,1,20170225,20170325,0
zwyT5+8dX1FkkBam9/h0Pxmqa7JG0KGUzN5jhyL1C5s=,39,31,149,149,1,20150228,20150427,0
zwyT5+8dX1FkkBam9/h0Pxmqa7JG0KGUzN5jhyL1C5s=,39,31,149,149,1,20150228,20150427,0
zwySdopkN85L+C0zkQciNCaJ2lDMNbKjUxuzDnomlbM=,41,30,149,149,1,20160203,20160303,0
zwySdopkN85L+C0zkQciNCaJ2lDMNbKjUxuzDnomlbM=,41,30,149,149,1,20160203,20160303,0
zwyOKh0iN/13rj4F3EfWEbmbv/APP/gM7yGZ2/zcrcs=,41,30,99,99,1,20170123,20170223,0
zwyOKh0iN/13rj4F3EfWEbmbv/APP/gM7yGZ2/zcrcs=,41,30,99,99,1,20151223,20160123,0
zwyOKh0iN/13rj4F3EfWEbmbv/APP/gM7yGZ2/zcrcs=,41,30,99,99,1,20170123,20170223,0
zwyOKh0iN/13rj4F3EfWEbmbv/APP/gM7yGZ2/zcrcs=,41,30,99,99,1,20151223,20160123,0
zwxqfaumIuLxZToPEqw8jW4qEJxAP4ZVTzMNlh4PXms=,41,30,99,99,1,20160814,20160913,0
zwxqfaumIuLxZToPEqw8jW4qEJxAP4ZVTzMNlh4PXms=,41,30,99,99,1,20160814,20160913,0
zwxh3/0F08gRTd/ZIhs2jtRqRixQJnwIjkIsqnPM4AM=,41,30,149,149,1,20160703,20160803,0
zwxh3/0F08gRTd/ZIhs2jtRqRixQJnwIjkIsqnPM4AM=,41,30,149,149,1,20160703,20160803,0
zwxh3/0F08gRTd/ZIhs2jtRqRixQJnwIjkIsqnPM4AM=,41,30,149,149,1,20160203,20160303,0
zwxh3/0F08gRTd/ZIhs2jtRqRixQJnwIjkIsqnPM4AM=,41,30,149,149,1,20160203,20160303,0
zwxau488yqetrJrjnIHhSYgFT7EyCCRKbJ/nYqgsUr8=,39,30,149,149,1,20151102,20151205,0
zwxau488yqetrJrjnIHhSYgFT7EyCCRKbJ/nYqgsUr8=,39,30,149,149,1,20151102,20151205,0
zwx77Qyj4wllIwckyiJpD4WLnURzTsH4dMFCTl/tfIM=,41,30,99,99,1,20160815,20160915,0
zwx77Qyj4wllIwckyiJpD4WLnURzTsH4dMFCTl/tfIM=,41,30,99,99,1,20160815,20160915,0
zwwpjsLGtyONMod7Qtao+KSgbTrd5ecZiemxXh/6boY=,38,30,149,149,0,20151222,20160121,0
zwwpjsLGtyONMod7Qtao+KSgbTrd5ecZiemxXh/6boY=,38,30,149,149,0,20151222,20160121,0
zwwM81AX3WwdUYeOA4VUQXPlkZu5ep4UupJpUzMJcAM=,41,30,99,99,1,20160831,20160930,0
zwwM81AX3WwdUYeOA4VUQXPlkZu5ep4UupJpUzMJcAM=,41,30,99,99,1,20160831,20160930,0
zwvF8j/yInySDbHYid5cRBaGQxh+tEd0Kbw9APqi3bA=,41,30,149,149,1,20150731,20150831,0
zwvF8j/yInySDbHYid5cRBaGQxh+tEd0Kbw9APqi3bA=,41,30,149,149,1,20150731,20150831,0
zwum8/LGrwHARU6GADQuSDl/XZbSX+JxdBQgdDZbGng=,34,30,149,149,1,20160131,20160229,0
zwum8/LGrwHARU6GADQuSDl/XZbSX+JxdBQgdDZbGng=,34,30,149,149,1,20160831,20160930,0
zwum8/LGrwHARU6GADQuSDl/XZbSX+JxdBQgdDZbGng=,34,30,149,149,1,20160131,20160229,0
zwum8/LGrwHARU6GADQuSDl/XZbSX+JxdBQgdDZbGng=,34,30,149,149,1,20160831,20160930,0
zwuNNiI6GuVkRqTTjbM6vIzbG/GZ6u2p4hzVdgF1xSo=,41,30,149,149,1,20150913,20151013,0
zwuNNiI6GuVkRqTTjbM6vIzbG/GZ6u2p4hzVdgF1xSo=,41,30,99,99,1,20160914,20161014,0
zwuNNiI6GuVkRqTTjbM6vIzbG/GZ6u2p4hzVdgF1xSo=,41,30,99,99,1,20160914,20161014,0
zwuNNiI6GuVkRqTTjbM6vIzbG/GZ6u2p4hzVdgF1xSo=,41,30,99,99,1,20151114,20151214,0
zwuNNiI6GuVkRqTTjbM6vIzbG/GZ6u2p4hzVdgF1xSo=,41,30,99,99,1,20151114,20151214,0
zwuNNiI6GuVkRqTTjbM6vIzbG/GZ6u2p4hzVdgF1xSo=,41,30,149,149,1,20150913,20151013,0
zwtm1klwA2cCgSPt8NKXcKGdVDnw6qO/RWCB0/4GmYE=,33,30,149,149,1,20160430,20160531,0
zwtm1klwA2cCgSPt8NKXcKGdVDnw6qO/RWCB0/4GmYE=,33,30,149,149,1,20160430,20160531,0
zwtm1klwA2cCgSPt8NKXcKGdVDnw6qO/RWCB0/4GmYE=,33,0,0,149,1,20150331,20150430,0
zwtm1klwA2cCgSPt8NKXcKGdVDnw6qO/RWCB0/4GmYE=,33,0,0,149,1,20150331,20150430,0
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,40,30,149,149,1,20160409,20160508,0
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,40,30,149,149,1,20160409,20160508,0
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,40,30,149,149,1,20160809,20160908,0
zwtSy5lYzrgvVAWWp7zyL0AvynG8IRznZWNUAepd33c=,40,30,149,149,1,20160809,20160908,0
zwtIY+K8Olcnz2D0n5Uf7GpfL3tqoZVHr/N0EIRYMmg=,40,30,149,149,1,20160127,20160226,0
zwtIY+K8Olcnz2D0n5Uf7GpfL3tqoZVHr/N0EIRYMmg=,40,30,149,149,1,20160127,20160226,0
zwtEfXaDO57WTuJ/eJ9tFYGqM1HNg51eHUH+PuC8gag=,41,30,99,99,1,20160515,20160615,0
zwtEfXaDO57WTuJ/eJ9tFYGqM1HNg51eHUH+PuC8gag=,41,30,99,99,1,20160515,20160615,0
zwt5EbThOp20JGMhQw3mhm8Jj9s44Yjfxl5jiaVMBSQ=,36,30,180,180,1,20161018,20161117,0
zwt5EbThOp20JGMhQw3mhm8Jj9s44Yjfxl5jiaVMBSQ=,36,30,180,180,1,20161018,20161117,0
zwsUJTPvglZdpK5S6N6YPZjDEPyj8/LdW2+CE/+N9S8=,29,30,180,180,0,20170217,20170319,0
zwsUJTPvglZdpK5S6N6YPZjDEPyj8/LdW2+CE/+N9S8=,29,30,180,180,0,20161015,20161114,0
zwsUJTPvglZdpK5S6N6YPZjDEPyj8/LdW2+CE/+N9S8=,29,30,180,180,0,20170217,20170319,0
zwsUJTPvglZdpK5S6N6YPZjDEPyj8/LdW2+CE/+N9S8=,29,30,180,180,0,20161015,20161114,0
zwsOIaBz6JEafe8/2c3cwfwTF6yIQQUVNLDMsggvWBY=,41,30,99,99,1,20170131,20170228,0
zwsOIaBz6JEafe8/2c3cwfwTF6yIQQUVNLDMsggvWBY=,41,30,99,99,1,20170131,20170228,0
zwsAgfWIsfK6MaWLxXyrAUI7S0H+4yVlt+KfMDnZelQ=,37,30,149,149,1,20151114,20151213,0
zwsAgfWIsfK6MaWLxXyrAUI7S0H+4yVlt+KfMDnZelQ=,37,30,149,149,1,20151114,20151213,0
zwrhOLzmWFgPcd8DyeKAlQ4wYv7QFAem9JDDPzNlQYw=,37,30,149,149,1,20161122,20161221,0
zwrhOLzmWFgPcd8DyeKAlQ4wYv7QFAem9JDDPzNlQYw=,37,30,149,149,1,20161122,20161221,0
zwrhOLzmWFgPcd8DyeKAlQ4wYv7QFAem9JDDPzNlQYw=,37,30,149,149,1,20160622,20160721,0
zwrhOLzmWFgPcd8DyeKAlQ4wYv7QFAem9JDDPzNlQYw=,37,30,149,149,1,20160622,20160721,0
zwqSeSfK0/t+qku9SPwIWiGVZgvg/r68f747lTGq4/Y=,39,30,149,149,1,20160930,20161103,0
zwqSeSfK0/t+qku9SPwIWiGVZgvg/r68f747lTGq4/Y=,39,30,149,149,1,20160930,20161103,0
zwq7djU1hzzKwmtaymKkzItvHeieN8F7EjEO2P3BXM0=,41,30,149,149,1,20161013,20161113,0
zwq7djU1hzzKwmtaymKkzItvHeieN8F7EjEO2P3BXM0=,41,30,149,149,1,20161013,20161113,0
zwq2wS2gZRdXBCeBHA3HjGZ26LWvh0im5ID3l+8kyqU=,41,30,149,149,1,20160413,20160514,0
zwq2wS2gZRdXBCeBHA3HjGZ26LWvh0im5ID3l+8kyqU=,41,30,149,149,1,20160413,20160514,0
zwq2wS2gZRdXBCeBHA3HjGZ26LWvh0im5ID3l+8kyqU=,41,30,149,149,1,20170113,20170214,0
zwq2wS2gZRdXBCeBHA3HjGZ26LWvh0im5ID3l+8kyqU=,41,30,149,149,1,20170113,20170214,0
zwpzfEmii4yvMaBlZS2/YZ42x32i7JgW/Nn9bZ0roGI=,31,0,0,149,1,20150831,20150930,0
zwpzfEmii4yvMaBlZS2/YZ42x32i7JgW/Nn9bZ0roGI=,31,0,0,149,1,20150831,20150930,0
zwpzfEmii4yvMaBlZS2/YZ42x32i7JgW/Nn9bZ0roGI=,31,30,149,149,1,20160731,20160831,0
zwpzfEmii4yvMaBlZS2/YZ42x32i7JgW/Nn9bZ0roGI=,31,30,149,149,1,20160731,20160831,0
zwomHCdCBK017+o7xHJ5n1Ii1KWdDF6dgWb9PyQsT8Y=,41,30,99,99,1,20170226,20170326,0
zwomHCdCBK017+o7xHJ5n1Ii1KWdDF6dgWb9PyQsT8Y=,41,30,99,99,1,20170226,20170326,0
zwoKO7IdQtG6lu2RfWlku5piFx//zP9qN0uAgZZfaSA=,41,30,99,99,1,20160703,20160803,0
zwoKO7IdQtG6lu2RfWlku5piFx//zP9qN0uAgZZfaSA=,41,30,99,99,1,20160703,20160803,0
zwoJHS+av620Cop+p4TmX87II6VwsDwkG3k94fQttIA=,41,30,99,99,1,20170110,20170210,0
zwoJHS+av620Cop+p4TmX87II6VwsDwkG3k94fQttIA=,41,30,99,99,1,20161110,20161210,0
zwoJHS+av620Cop+p4TmX87II6VwsDwkG3k94fQttIA=,41,30,99,99,1,20170110,20170210,0
zwoJHS+av620Cop+p4TmX87II6VwsDwkG3k94fQttIA=,41,30,99,99,1,20161110,20161210,0
zwoD1dv6WwY8W/HXcSIX56/9RNQ8nsQBKsFIZYGzMSc=,41,30,129,129,1,20160207,20160308,0
zwoD1dv6WwY8W/HXcSIX56/9RNQ8nsQBKsFIZYGzMSc=,41,30,129,129,1,20160207,20160308,0
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,41,30,99,99,1,20161211,20170111,0
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,41,30,99,99,1,20160411,20160511,0
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,41,30,99,99,1,20160211,20160311,0
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,41,30,99,99,1,20160211,20160311,0
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,41,30,99,99,1,20160411,20160511,0
zwncKT1PJImMcvdLMG2GlmOsk6b1/fTSJcPGd+5Ipek=,41,30,99,99,1,20161211,20170111,0
zwmqUZ6Wp5uzzTLH164stbmNMYV2tGTuYnK459ZKTPI=,34,30,149,149,1,20160229,20160331,0
zwmqUZ6Wp5uzzTLH164stbmNMYV2tGTuYnK459ZKTPI=,34,30,149,149,1,20160229,20160331,0
zwltoDZ3Q3SBMHkYjVWK193/0tBxee1RyLuj0XkW2hU=,41,30,99,99,1,20161002,20161101,0
zwltoDZ3Q3SBMHkYjVWK193/0tBxee1RyLuj0XkW2hU=,41,30,99,99,1,20161002,20161101,0
zwlrcNIwR83BBoUxUmny5cqN7DQ97vyDvuRRGXgivfA=,41,30,99,99,1,20160915,20161015,0
zwlrcNIwR83BBoUxUmny5cqN7DQ97vyDvuRRGXgivfA=,41,30,99,99,1,20161015,20161115,0
zwlrcNIwR83BBoUxUmny5cqN7DQ97vyDvuRRGXgivfA=,41,30,99,99,1,20161015,20161115,0
zwlrcNIwR83BBoUxUmny5cqN7DQ97vyDvuRRGXgivfA=,41,30,99,99,1,20160915,20161015,0
zwlhmGn0ESVwIt2JVa6GLBqzbFIugFgwLZDVBRWHJrc=,40,30,149,149,1,20150724,20150824,0
zwlhmGn0ESVwIt2JVa6GLBqzbFIugFgwLZDVBRWHJrc=,40,30,149,149,1,20160324,20160424,0
zwlhmGn0ESVwIt2JVa6GLBqzbFIugFgwLZDVBRWHJrc=,40,30,149,149,1,20160324,20160424,0
zwlhmGn0ESVwIt2JVa6GLBqzbFIugFgwLZDVBRWHJrc=,40,30,149,149,1,20150724,20150824,0
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,38,30,149,149,0,20160201,20160302,0
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,38,30,149,149,0,20151014,20151113,0
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,38,30,149,149,0,20160201,20160302,0
zwlWwCj+aXI/MxAdvx5UMI1pYe6TNI/jQn8PXyeHZgw=,38,30,149,149,0,20151014,20151113,0
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,41,30,149,149,1,20170202,20170303,0
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,41,30,149,149,1,20150602,20150703,0
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,41,30,149,149,1,20150602,20150703,0
zwkwHErUBrK+m0mucoUMCxCO2lXREorl0mA82OvgfPE=,41,30,149,149,1,20170202,20170303,0
zwi4ZbHQkwwLLw09x57LabdPe4134/XPZujbnsy70ro=,41,30,149,149,1,20160725,20160825,0
zwi4ZbHQkwwLLw09x57LabdPe4134/XPZujbnsy70ro=,41,30,149,149,1,20160725,20160825,0
zwhoGm+MgbjBBtQTmM0s67lMNOocINDxy2wE5Apo/60=,37,30,149,149,1,20161212,20170111,0
zwhoGm+MgbjBBtQTmM0s67lMNOocINDxy2wE5Apo/60=,21,0,0,149,1,20150430,20150607,0
zwhoGm+MgbjBBtQTmM0s67lMNOocINDxy2wE5Apo/60=,37,30,149,149,1,20161212,20170111,0
zwhoGm+MgbjBBtQTmM0s67lMNOocINDxy2wE5Apo/60=,21,0,0,149,1,20150430,20150607,0
zwhmZ2tw434hjLIEOksDXSX5cjvQyZDg0R22dYOcvXw=,41,30,149,149,1,20161111,20161211,0
zwhmZ2tw434hjLIEOksDXSX5cjvQyZDg0R22dYOcvXw=,41,30,149,149,1,20160911,20161011,0
zwhmZ2tw434hjLIEOksDXSX5cjvQyZDg0R22dYOcvXw=,41,30,149,149,1,20161111,20161211,0
zwhmZ2tw434hjLIEOksDXSX5cjvQyZDg0R22dYOcvXw=,41,30,149,149,1,20160211,20160311,0
zwhmZ2tw434hjLIEOksDXSX5cjvQyZDg0R22dYOcvXw=,41,30,149,149,1,20160911,20161011,0
zwhmZ2tw434hjLIEOksDXSX5cjvQyZDg0R22dYOcvXw=,41,30,149,149,1,20160211,20160311,0
zwhR3q2j/NM4e56g3ekekoyx/8s0Ghomij/3/BsSBWs=,41,30,129,129,1,20160518,20160618,0
zwhR3q2j/NM4e56g3ekekoyx/8s0Ghomij/3/BsSBWs=,41,30,129,129,1,20160518,20160618,0
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,41,30,149,119,1,20150831,20150930,0
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,41,0,0,119,1,20150430,20150531,0
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,41,0,0,119,1,20150430,20150531,0
zwhFId1yYh3Hvv+cyH8UMXgqxO23Z8C3ccxNHwttUtU=,41,30,149,119,1,20150831,20150930,0
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,41,30,149,149,1,20170131,20170228,0
zwh69Mg1IOeldVo71JSB/CXjDsrsMaRNa7tiZeTwtds=,41,30,149,149,1,20170131,20170228,0
zwgjuj2yjiuxvd1EN/Ttg4rTomLhgja3MQay4ufn1eE=,41,30,99,99,1,20160210,20160310,0
zwgjuj2yjiuxvd1EN/Ttg4rTomLhgja3MQay4ufn1eE=,41,30,99,99,1,20170110,20170210,0
zwgjuj2yjiuxvd1EN/Ttg4rTomLhgja3MQay4ufn1eE=,41,30,99,99,1,20160210,20160310,0
zwgjuj2yjiuxvd1EN/Ttg4rTomLhgja3MQay4ufn1eE=,41,30,99,99,1,20170110,20170210,0
zwgPGPNGr6Rk0NfHohXRhtngc0i9yw/l+hI2G3N2c4A=,41,30,99,99,1,20160718,20160818,0
zwgPGPNGr6Rk0NfHohXRhtngc0i9yw/l+hI2G3N2c4A=,41,30,99,99,1,20160718,20160818,0
zwg6pLWxqWo1eN9UCgMKs/6mgrdzRZTCqjbVjxTpeho=,38,30,149,149,0,20160531,20160630,0
zwg6pLWxqWo1eN9UCgMKs/6mgrdzRZTCqjbVjxTpeho=,38,30,149,149,0,20160531,20160630,0
zwg/Dfct4nW7jeZiVkkrFpch6KCCCwZgFOlXJ5Pla2A=,41,30,99,99,1,20161215,20170114,0
zwg/Dfct4nW7jeZiVkkrFpch6KCCCwZgFOlXJ5Pla2A=,41,30,99,99,1,20161215,20170114,0
zwfiKI2eA4LWW5E6hVmxE9n7g8xjZNwmsuwu6fH+aEI=,41,30,99,99,1,20170225,20170325,0
zwfiKI2eA4LWW5E6hVmxE9n7g8xjZNwmsuwu6fH+aEI=,41,30,99,99,1,20170225,20170325,0
zwfSs4n395yxgH0vGiC5OIXofIyzf+eYIRpNALDaxUE=,34,30,149,149,1,20161130,20161231,0
zwfSs4n395yxgH0vGiC5OIXofIyzf+eYIRpNALDaxUE=,34,0,0,149,1,20150630,20150731,0
zwfSs4n395yxgH0vGiC5OIXofIyzf+eYIRpNALDaxUE=,34,30,149,149,1,20170131,20170228,0
zwfSs4n395yxgH0vGiC5OIXofIyzf+eYIRpNALDaxUE=,34,30,149,149,1,20170131,20170228,0
zwfSs4n395yxgH0vGiC5OIXofIyzf+eYIRpNALDaxUE=,34,30,149,149,1,20161130,20161231,0
zwfSs4n395yxgH0vGiC5OIXofIyzf+eYIRpNALDaxUE=,34,0,0,149,1,20150331,20150430,0
zwfSs4n395yxgH0vGiC5OIXofIyzf+eYIRpNALDaxUE=,34,30,149,149,1,20160831,20160930,0
zwfSs4n395yxgH0vGiC5OIXofIyzf+eYIRpNALDaxUE=,34,30,149,149,1,20160831,20160930,0
zwfSs4n395yxgH0vGiC5OIXofIyzf+eYIRpNALDaxUE=,34,0,0,149,1,20150630,20150731,0
zwfSs4n395yxgH0vGiC5OIXofIyzf+eYIRpNALDaxUE=,34,0,0,149,1,20150331,20150430,0
zwf/vlchs3LvGVhIoh+TH3lrdkwgKlQk9DfKedq/rKY=,36,30,150,150,0,20150810,20150909,0
zwf/vlchs3LvGVhIoh+TH3lrdkwgKlQk9DfKedq/rKY=,36,30,150,150,0,20150810,20150909,0
zweunppNP0S0az203k5bDf6O6zt5FTBoPuHH5/glssc=,41,30,149,149,1,20150626,20150726,0
zweunppNP0S0az203k5bDf6O6zt5FTBoPuHH5/glssc=,41,30,149,149,1,20150326,20150426,0
zweunppNP0S0az203k5bDf6O6zt5FTBoPuHH5/glssc=,41,30,149,149,1,20150326,20150426,0
zweunppNP0S0az203k5bDf6O6zt5FTBoPuHH5/glssc=,41,30,149,149,1,20150626,20150726,0
zwehZ38pBRX780B44TY2DTE3YXs4I42dPDuR16pal9k=,41,30,99,99,1,20150927,20151026,0
zwehZ38pBRX780B44TY2DTE3YXs4I42dPDuR16pal9k=,41,30,99,99,1,20150927,20151026,0
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,41,30,149,149,1,20151223,20131231,1
zwebPdFr52cz5fS90jKo9haoq+pEMqcGzIQ3A3HuB5s=,41,30,149,149,1,20151223,20131231,1
zweVDD2lYA4lCG1lRTxe19y8RJWCFDCPDsRD1nREbi0=,36,30,150,150,0,20150904,20151006,0
zweVDD2lYA4lCG1lRTxe19y8RJWCFDCPDsRD1nREbi0=,36,30,150,150,0,20160311,20160410,0
zweVDD2lYA4lCG1lRTxe19y8RJWCFDCPDsRD1nREbi0=,36,30,180,180,0,20160512,20160611,0
zweVDD2lYA4lCG1lRTxe19y8RJWCFDCPDsRD1nREbi0=,36,30,150,150,0,20160311,20160410,0
zweVDD2lYA4lCG1lRTxe19y8RJWCFDCPDsRD1nREbi0=,36,30,150,150,0,20150904,20151006,0
zweVDD2lYA4lCG1lRTxe19y8RJWCFDCPDsRD1nREbi0=,36,30,180,180,0,20160512,20160611,0
zweSqNVBoTbuy9VGtgYzCUt8O3o9eqm21Otvwfcmvt4=,38,30,149,149,0,20160801,20160831,0
zweSqNVBoTbuy9VGtgYzCUt8O3o9eqm21Otvwfcmvt4=,38,30,149,149,0,20160801,20160831,0
zwdreUn2iiXrAkPB/3BGLMxbswbqdJxUQKe4ag709ys=,41,30,129,129,1,20150104,20150205,0
zwdreUn2iiXrAkPB/3BGLMxbswbqdJxUQKe4ag709ys=,41,30,129,129,1,20150104,20150205,0
zwdgSWNsi5AlDuzzBUFvieai+qtrADSSLQBjjBMWL3w=,40,30,149,149,1,20151203,20160102,0
zwdgSWNsi5AlDuzzBUFvieai+qtrADSSLQBjjBMWL3w=,40,30,149,149,1,20151203,20160102,0
zwdS/C0P7IAkK4rBUE3uN4DPBrzEfXPZRuAmq2MUAvk=,31,0,0,149,1,20150630,20150731,0
zwdS/C0P7IAkK4rBUE3uN4DPBrzEfXPZRuAmq2MUAvk=,31,0,0,149,1,20150630,20150731,0
zwdS/C0P7IAkK4rBUE3uN4DPBrzEfXPZRuAmq2MUAvk=,31,30,149,149,1,20160430,20160531,0
zwdS/C0P7IAkK4rBUE3uN4DPBrzEfXPZRuAmq2MUAvk=,31,30,149,149,1,20160430,20160531,0
zwbrWRyjDlibT7skjbhxQJlxpKwCRdKHaA2b6EtSSf0=,41,30,149,119,1,20150607,20150707,0
zwbrWRyjDlibT7skjbhxQJlxpKwCRdKHaA2b6EtSSf0=,41,30,129,129,1,20160721,20160821,0
zwbrWRyjDlibT7skjbhxQJlxpKwCRdKHaA2b6EtSSf0=,41,30,129,129,1,20160721,20160821,0
zwbrWRyjDlibT7skjbhxQJlxpKwCRdKHaA2b6EtSSf0=,41,30,149,119,1,20150607,20150707,0
zwbZIhlfmvCMQKyU8s4QzfguzIIUeiaoHjRrayUTeCw=,41,30,99,99,1,20161116,20161216,0
zwbZIhlfmvCMQKyU8s4QzfguzIIUeiaoHjRrayUTeCw=,41,30,99,99,1,20161116,20161216,0
zwbXcjVdzP6zKPjYumUhzJpnJqLJwMr8GdLmGIIYTO8=,37,30,149,149,1,20160201,20160229,0
zwbXcjVdzP6zKPjYumUhzJpnJqLJwMr8GdLmGIIYTO8=,37,30,149,149,1,20160201,20160229,0
zwb9MimrkY01IZsFm8LbAWGqv0SEn3EE/e0l+0tP7UQ=,41,30,129,129,1,20161009,20161109,0
zwb9MimrkY01IZsFm8LbAWGqv0SEn3EE/e0l+0tP7UQ=,41,30,129,129,1,20161009,20161109,0
zwarjrE5fQ+uJWWy4NFAIjisEmwnS6xT1W9guG0YwHA=,37,30,149,149,1,20150522,20150622,0
zwarjrE5fQ+uJWWy4NFAIjisEmwnS6xT1W9guG0YwHA=,37,30,149,149,1,20150522,20150622,0
zwarjrE5fQ+uJWWy4NFAIjisEmwnS6xT1W9guG0YwHA=,37,30,149,149,1,20160922,20161022,0
zwarjrE5fQ+uJWWy4NFAIjisEmwnS6xT1W9guG0YwHA=,37,30,149,149,1,20160922,20161022,0
zwanfN5pNSsNefewv05aMLB29O5EVf4lLRfwxDBOp90=,31,30,149,149,1,20170228,20170331,0
zwanfN5pNSsNefewv05aMLB29O5EVf4lLRfwxDBOp90=,31,30,149,149,1,20170228,20170331,0
zwanfN5pNSsNefewv05aMLB29O5EVf4lLRfwxDBOp90=,31,0,0,149,1,20150831,20150930,0
zwanfN5pNSsNefewv05aMLB29O5EVf4lLRfwxDBOp90=,31,0,0,149,1,20150831,20150930,0
zwakpKBQIvRFndDrBTqxhK416OcA6DBYbW5vKxnnWy0=,41,30,99,99,1,20160709,20160809,0
zwakpKBQIvRFndDrBTqxhK416OcA6DBYbW5vKxnnWy0=,41,30,99,99,1,20160709,20160809,0
zwZHh5UQDUoa0IsUlD7IKByrVJIHb9RiT1W+k14BO0o=,38,30,149,149,0,20151021,20151120,0
zwZHh5UQDUoa0IsUlD7IKByrVJIHb9RiT1W+k14BO0o=,38,30,149,149,0,20151021,20151120,0
zwZGuISxGwqCRwdGB3jN9uN/HtovSsebOmLZMRto2nw=,36,30,150,150,0,20151209,20160108,0
zwZGuISxGwqCRwdGB3jN9uN/HtovSsebOmLZMRto2nw=,36,30,180,180,0,20170221,20170323,0
zwZGuISxGwqCRwdGB3jN9uN/HtovSsebOmLZMRto2nw=,36,30,150,150,0,20150908,20151008,0
zwZGuISxGwqCRwdGB3jN9uN/HtovSsebOmLZMRto2nw=,36,30,150,150,0,20150908,20151008,0
zwZGuISxGwqCRwdGB3jN9uN/HtovSsebOmLZMRto2nw=,36,30,180,180,0,20170221,20170323,0
