msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
LKsz/KOiLR13LfW3lWsz84+h9N5Fv37J+TO+4f0ULBE=,20150228,7,1,0,1,10,17,2784.926
LKsz/KOiLR13LfW3lWsz84+h9N5Fv37J+TO+4f0ULBE=,20170225,1,0,0,0,4,4,962.4989999999999
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20151012,5,3,0,1,56,65,13584.636
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20150630,29,3,2,1,205,174,54305.65
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20150511,5,1,1,1,45,48,11725.572
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20150322,18,4,4,2,45,69,12978.688999999998
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20150131,18,1,0,0,4,21,1380.2579999999998
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20161125,2,1,0,0,72,74,17298.113999999998
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20170127,0,0,1,0,2,3,545.601
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20160624,3,2,1,1,50,44,12719.844
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20160502,3,2,0,0,53,52,13839.995
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20150822,5,0,0,2,146,151,37781.926
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20160312,10,1,0,1,45,53,9747.85
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20160121,5,2,0,0,17,22,4861.308
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20151202,1,2,2,0,11,13,3335.175
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20160814,20,4,0,1,62,72,15026.393
LL+Y/pL2/7May+x377AD9/4RJtqoTeDlnOVsJJXISr8=,20161004,9,3,2,2,90,87,22047.423
LL9J89tXMBZdoZbBfEAinfRqBS56xoNQkZ2T0LwWHQ8=,20160313,56,8,4,3,5,66,3372.93
LL9J89tXMBZdoZbBfEAinfRqBS56xoNQkZ2T0LwWHQ8=,20160503,66,9,2,1,8,63,4158.064
LL9J89tXMBZdoZbBfEAinfRqBS56xoNQkZ2T0LwWHQ8=,20151201,12,4,4,3,1,21,1990.4679999999998
LL9J89tXMBZdoZbBfEAinfRqBS56xoNQkZ2T0LwWHQ8=,20160120,4,0,2,0,2,4,1045.7910000000002
LL9J89tXMBZdoZbBfEAinfRqBS56xoNQkZ2T0LwWHQ8=,20160727,2,10,7,4,2,13,3555.89
LL9J89tXMBZdoZbBfEAinfRqBS56xoNQkZ2T0LwWHQ8=,20161202,2,2,0,0,2,3,784.2860000000001
LL9lRHI+ArVx1cBmGpbOH+h78jJD1nBTYuEMoY+e4mk=,20161005,0,0,0,0,14,14,3672.337
LL9lRHI+ArVx1cBmGpbOH+h78jJD1nBTYuEMoY+e4mk=,20160810,1,0,0,1,23,22,6297.624
LL9lRHI+ArVx1cBmGpbOH+h78jJD1nBTYuEMoY+e4mk=,20161214,4,1,2,0,44,15,10666.943000000001
LL9lRHI+ArVx1cBmGpbOH+h78jJD1nBTYuEMoY+e4mk=,20170210,1,0,1,0,6,8,1706.7420000000002
LLBN1rY+I6/+uEgWdGSgjC0XltP7o0TNVGp75ijtfeo=,20161007,1,0,2,1,10,14,3048.555
LLGX0qZ9GgvsJZQDibfqZgLZH5doocifGq7iUEW6NFg=,20161208,8,1,1,1,54,56,14712.125
LLGX0qZ9GgvsJZQDibfqZgLZH5doocifGq7iUEW6NFg=,20160710,7,1,2,2,22,25,6133.11
LLGX0qZ9GgvsJZQDibfqZgLZH5doocifGq7iUEW6NFg=,20160219,5,1,1,2,0,9,744.2639999999999
LLGX0qZ9GgvsJZQDibfqZgLZH5doocifGq7iUEW6NFg=,20151014,0,1,2,1,82,76,22469.935
LLGX0qZ9GgvsJZQDibfqZgLZH5doocifGq7iUEW6NFg=,20150815,8,1,0,0,18,9,4255.019
LLGX0qZ9GgvsJZQDibfqZgLZH5doocifGq7iUEW6NFg=,20150423,1,1,0,0,13,14,3992.2140000000004
LLGX0qZ9GgvsJZQDibfqZgLZH5doocifGq7iUEW6NFg=,20150105,2,0,1,0,41,12,12183.569
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20150529,6,1,3,2,9,12,3038.79
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20170228,3,2,2,1,15,8,4474.6
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20150731,2,3,2,1,7,7,2415.229
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20170103,6,4,0,1,3,11,1735.7520000000002
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20150317,2,6,5,2,11,23,3680.05
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20151003,1,3,0,1,0,5,493.54900000000004
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20151218,5,3,0,1,1,9,782.079
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20160321,4,10,1,0,9,15,2722.64
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20160531,0,2,0,0,1,2,401.93800000000005
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20160727,0,2,1,2,41,3,9931.4
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20160922,2,0,1,2,29,7,8499.457
LLIFkC7CE7mXqeGK2LMYDofN3QG4UHm2FPEEHy7Lr+Y=,20161111,7,18,4,1,4,30,3334.43
LLS48srSFqUa4a0oL881WRp0/rJSbQ4kxgKpyzONGpk=,20160712,14,1,0,0,5,16,1563.819
LLZNnASC8FvXh/oQRVWzMzFlaacNvQ+NOOCJ8JAXCw4=,20160109,0,0,1,1,91,82,24863.304
LLZNnASC8FvXh/oQRVWzMzFlaacNvQ+NOOCJ8JAXCw4=,20150315,0,1,0,0,3,4,680.074
LLZNnASC8FvXh/oQRVWzMzFlaacNvQ+NOOCJ8JAXCw4=,20160312,0,0,2,0,148,74,38142.03
LLZNnASC8FvXh/oQRVWzMzFlaacNvQ+NOOCJ8JAXCw4=,20150809,0,0,0,0,2,2,550.4259999999999
LLZNnASC8FvXh/oQRVWzMzFlaacNvQ+NOOCJ8JAXCw4=,20160506,0,0,0,0,54,42,13721.542
LLZNnASC8FvXh/oQRVWzMzFlaacNvQ+NOOCJ8JAXCw4=,20151112,0,0,1,2,80,4,23672.285
LLZNnASC8FvXh/oQRVWzMzFlaacNvQ+NOOCJ8JAXCw4=,20160626,2,1,0,0,210,130,53517.047999999995
LLZNnASC8FvXh/oQRVWzMzFlaacNvQ+NOOCJ8JAXCw4=,20150615,0,0,0,0,24,23,6310.425
LLlni+BAvfoxIXASK4EJE8VCmFfPJpN0hnf0piDtoCA=,20151024,8,0,0,2,39,38,10269.205
LLlni+BAvfoxIXASK4EJE8VCmFfPJpN0hnf0piDtoCA=,20150529,3,0,0,0,0,3,34.941
LLlni+BAvfoxIXASK4EJE8VCmFfPJpN0hnf0piDtoCA=,20150227,5,0,0,1,2,2,765.002
LLlni+BAvfoxIXASK4EJE8VCmFfPJpN0hnf0piDtoCA=,20160127,0,0,0,0,1,1,272.0
LLryu3wKud2+fJiTTFepgOjqYZgkFD5B5bV2hBa31wM=,20160320,1,1,1,0,30,29,7675.116999999999
LLryu3wKud2+fJiTTFepgOjqYZgkFD5B5bV2hBa31wM=,20150422,2,0,1,3,13,12,4171.715
LLryu3wKud2+fJiTTFepgOjqYZgkFD5B5bV2hBa31wM=,20151023,2,0,0,0,295,35,76659.738
LLryu3wKud2+fJiTTFepgOjqYZgkFD5B5bV2hBa31wM=,20161024,0,0,0,0,5,5,1347.0
LLryu3wKud2+fJiTTFepgOjqYZgkFD5B5bV2hBa31wM=,20170129,1,0,0,0,10,11,2783.1420000000003
LLryu3wKud2+fJiTTFepgOjqYZgkFD5B5bV2hBa31wM=,20150117,2,0,0,0,18,19,3098.21
LLsad4atfXRGmtMTOzPZONCbLHoc2DO//KFQegtnQ8Y=,20170201,5,3,1,0,2,11,993.827
LM48Th1tLYlPR1vp5xL42o7qeel+M/PksqNGr7DKeRY=,20160218,1,0,0,0,12,13,2781.0
LM48Th1tLYlPR1vp5xL42o7qeel+M/PksqNGr7DKeRY=,20160511,0,0,0,0,42,23,9068.524
LM48Th1tLYlPR1vp5xL42o7qeel+M/PksqNGr7DKeRY=,20170104,1,0,0,0,6,7,1402.106
LM48Th1tLYlPR1vp5xL42o7qeel+M/PksqNGr7DKeRY=,20160913,0,0,1,0,6,6,1462.1870000000001
LM48Th1tLYlPR1vp5xL42o7qeel+M/PksqNGr7DKeRY=,20151021,0,0,1,0,25,26,5893.87
LM48Th1tLYlPR1vp5xL42o7qeel+M/PksqNGr7DKeRY=,20150331,0,0,0,0,20,20,5455.25
LM48Th1tLYlPR1vp5xL42o7qeel+M/PksqNGr7DKeRY=,20150708,4,1,1,0,1,6,508.606
LM6rjcS1zUFkvSZuT+77JIDmRecgAPaZXL15ZmMRdAI=,20161208,1,0,0,0,129,3,32287.732000000004
LMCK1nJPZq/3IxE3Z5dMBycNMQWAaRA0+Y7tVz8ZPPk=,20170109,1,0,0,0,5,6,1144.21
LMCK1nJPZq/3IxE3Z5dMBycNMQWAaRA0+Y7tVz8ZPPk=,20161028,0,0,1,0,3,4,776.02
LMCK1nJPZq/3IxE3Z5dMBycNMQWAaRA0+Y7tVz8ZPPk=,20160323,0,0,0,1,68,68,16242.08
LMCK1nJPZq/3IxE3Z5dMBycNMQWAaRA0+Y7tVz8ZPPk=,20160810,0,0,1,0,41,10,10971.178
LMCK1nJPZq/3IxE3Z5dMBycNMQWAaRA0+Y7tVz8ZPPk=,20160604,1,0,0,0,11,12,2691.098
LME4v6aDkEa71Twz9JJ+FM/em8o3TxTD0VtSt6Okm5o=,20151004,0,0,0,2,5,4,1850.568
LMEnKMLlyFKpd6T5WkLCRSZFZ1m8dzh6LAaZl85szqM=,20170215,12,0,0,4,47,40,13654.528999999999
LMEnKMLlyFKpd6T5WkLCRSZFZ1m8dzh6LAaZl85szqM=,20161227,1,0,0,0,15,14,3948.909
LMEnKMLlyFKpd6T5WkLCRSZFZ1m8dzh6LAaZl85szqM=,20160916,1,0,0,2,31,32,11093.528
LMEnKMLlyFKpd6T5WkLCRSZFZ1m8dzh6LAaZl85szqM=,20161105,7,0,2,2,91,99,23863.837000000003
LMKyIo3oScBGQXKQV57iuiJv7qWcz0kBCFHUvJ9VoF4=,20161130,0,0,0,0,29,17,7247.4619999999995
LMKyIo3oScBGQXKQV57iuiJv7qWcz0kBCFHUvJ9VoF4=,20161010,6,1,2,1,18,25,5517.094
LMKyIo3oScBGQXKQV57iuiJv7qWcz0kBCFHUvJ9VoF4=,20160818,7,3,2,0,134,135,33647.288
LMKyIo3oScBGQXKQV57iuiJv7qWcz0kBCFHUvJ9VoF4=,20170119,3,0,1,0,89,88,22265.019
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,20150709,2,1,1,2,165,99,41317.252
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,20160411,4,0,1,1,66,47,17514.346999999998
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,20160209,2,0,1,0,8,7,1878.47
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,20161112,1,0,0,1,70,72,17485.446
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,20170108,2,1,0,0,60,63,14571.444
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,20151215,0,0,0,1,31,32,7460.883000000001
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,20151021,3,2,1,1,57,64,14592.285
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,20160618,1,0,0,0,13,13,2654.097
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,20160818,1,0,0,0,108,99,28320.912999999997
LMUoVu+jLW1lxvISIxnxnoKnMBGYZ4QBG/OAwr46wnM=,20150828,6,2,2,3,31,34,9024.468
LMZlrDzJvV9FtyEURIULQz87b0X773MPfQPIMFUCipk=,20170205,6,3,1,1,2,12,959.373
LMZlrDzJvV9FtyEURIULQz87b0X773MPfQPIMFUCipk=,20161027,1,1,0,0,19,21,4446.565
LMa5WilzSH89Pgr3d/kUl9UqvUk8RfrSuuUytDT2CLw=,20150130,2,0,1,0,9,11,2623.702
LMa5WilzSH89Pgr3d/kUl9UqvUk8RfrSuuUytDT2CLw=,20150405,0,0,0,0,9,5,2453.072
LMa5WilzSH89Pgr3d/kUl9UqvUk8RfrSuuUytDT2CLw=,20150703,0,1,0,0,1,2,332.228
LMa5WilzSH89Pgr3d/kUl9UqvUk8RfrSuuUytDT2CLw=,20151101,1,0,0,0,3,2,770.188
LMa5WilzSH89Pgr3d/kUl9UqvUk8RfrSuuUytDT2CLw=,20160322,2,0,0,0,0,2,75.50399999999999
LMa5WilzSH89Pgr3d/kUl9UqvUk8RfrSuuUytDT2CLw=,20161011,0,0,0,0,1,1,240.0
LMetG2tUkjoiOZuWEtO0tX41LuQVLwu2J5GNrqjJ4GM=,20160706,23,0,0,0,0,18,316.21
LMkkrwKQrhcr9l+01MqTV4LZY69Qx0ybDnHD0Iyo/NE=,20161126,4,1,0,2,22,24,6420.456999999999
LMqJXsTmLqnPg+bsemIbR+3u4GtADQOXf/qgK2GNIjE=,20160814,2,0,0,0,10,12,2445.375
LMqJXsTmLqnPg+bsemIbR+3u4GtADQOXf/qgK2GNIjE=,20150701,4,2,1,0,6,13,1669.49
LMqJXsTmLqnPg+bsemIbR+3u4GtADQOXf/qgK2GNIjE=,20151114,0,0,0,0,3,3,708.812
LMqJXsTmLqnPg+bsemIbR+3u4GtADQOXf/qgK2GNIjE=,20150130,6,2,1,0,7,16,1870.382
LMqJXsTmLqnPg+bsemIbR+3u4GtADQOXf/qgK2GNIjE=,20160126,2,1,0,0,12,15,3116.699
LMywJtwik54XTPWwcJk+koPrJR3X8q8SsPWh2BqlWaU=,20161001,0,3,2,0,22,19,6209.683000000001
LMywJtwik54XTPWwcJk+koPrJR3X8q8SsPWh2BqlWaU=,20161205,0,1,0,0,1,2,329.81699999999995
LN2FfLl8uw96gjLFTYU3MBVT5r3HzRXGaYqIuWbBCMg=,20160904,22,1,1,6,48,44,13002.391000000001
LN2FfLl8uw96gjLFTYU3MBVT5r3HzRXGaYqIuWbBCMg=,20161026,3,0,0,3,16,21,3536.362
LN2FfLl8uw96gjLFTYU3MBVT5r3HzRXGaYqIuWbBCMg=,20161219,1,0,0,0,1,2,261.29400000000004
LN2FfLl8uw96gjLFTYU3MBVT5r3HzRXGaYqIuWbBCMg=,20170209,1,1,0,0,5,5,1340.4620000000002
LN6Bpjg1cgNAkKjamj1jft2nrompgBuNBMIUyJr58J0=,20151211,2,3,2,3,33,43,8986.424
LN6Bpjg1cgNAkKjamj1jft2nrompgBuNBMIUyJr58J0=,20160131,2,0,0,0,1,2,456.369
LN6Bpjg1cgNAkKjamj1jft2nrompgBuNBMIUyJr58J0=,20150822,0,1,0,0,7,8,1767.9089999999999
LN6Bpjg1cgNAkKjamj1jft2nrompgBuNBMIUyJr58J0=,20151016,4,1,2,2,17,20,5086.343
LN6Bpjg1cgNAkKjamj1jft2nrompgBuNBMIUyJr58J0=,20160531,1,1,0,1,10,13,2715.986
LN6Bpjg1cgNAkKjamj1jft2nrompgBuNBMIUyJr58J0=,20160812,33,5,7,5,46,65,14800.91
LN6Bpjg1cgNAkKjamj1jft2nrompgBuNBMIUyJr58J0=,20161005,2,3,1,1,12,19,4247.901
LN6Bpjg1cgNAkKjamj1jft2nrompgBuNBMIUyJr58J0=,20161129,3,2,2,1,35,41,10296.513
LN6Bpjg1cgNAkKjamj1jft2nrompgBuNBMIUyJr58J0=,20170206,0,0,1,1,30,32,7762.914000000001
LN6Bpjg1cgNAkKjamj1jft2nrompgBuNBMIUyJr58J0=,20160401,4,0,0,0,14,18,3417.5959999999995
LNB/kH++GTHs80tIzc66N6FgQDVie/0+1ihp7yqb8HI=,20170206,4,0,0,0,192,144,44873.899000000005
LNB/kH++GTHs80tIzc66N6FgQDVie/0+1ihp7yqb8HI=,20161216,2,2,0,0,226,230,55142.24
LNB/kH++GTHs80tIzc66N6FgQDVie/0+1ihp7yqb8HI=,20161025,0,1,0,0,1,2,344.92
LNB/kH++GTHs80tIzc66N6FgQDVie/0+1ihp7yqb8HI=,20160902,7,4,2,1,191,197,44373.301
LNB/kH++GTHs80tIzc66N6FgQDVie/0+1ihp7yqb8HI=,20160508,2,2,1,0,30,8,7063.5109999999995
LNB/kH++GTHs80tIzc66N6FgQDVie/0+1ihp7yqb8HI=,20160706,0,1,1,0,121,111,27863.482999999997
LNB/kH++GTHs80tIzc66N6FgQDVie/0+1ihp7yqb8HI=,20151128,0,1,0,0,0,1,77.766
LNB/kH++GTHs80tIzc66N6FgQDVie/0+1ihp7yqb8HI=,20150325,0,0,0,0,1,1,291.48
LNB/kH++GTHs80tIzc66N6FgQDVie/0+1ihp7yqb8HI=,20150803,1,0,0,1,10,7,2599.77
LNB/kH++GTHs80tIzc66N6FgQDVie/0+1ihp7yqb8HI=,20160218,1,0,0,1,28,28,6588.473000000001
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20150728,10,3,0,1,20,15,5892.138000000001
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20160714,1,1,1,1,27,3,6634.706
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20160122,2,0,1,0,30,3,7054.451
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20160909,0,0,0,1,4,2,986.403
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20160321,0,2,1,0,5,4,1385.286
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20151120,1,0,0,0,8,3,2080.7039999999997
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20150918,7,0,0,0,0,7,8.959
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20170109,1,0,0,1,6,5,1442.15
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20150607,56,8,3,4,118,136,29639.942000000003
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20161107,4,2,0,0,2,6,704.36
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20160523,10,3,5,1,53,50,13359.276000000002
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20150414,2,0,2,2,21,11,5607.135
LNEL+AHPrIUHH0yVhIGN4f+irwdHJh6WVxsOHOSssPg=,20150212,1,0,2,0,19,22,5109.599
LNHmVPCbJ9laAFwUYygb7GH7or8V26QpbR+oiO0OeIc=,20161119,0,0,1,0,5,6,1379.164
LNHmVPCbJ9laAFwUYygb7GH7or8V26QpbR+oiO0OeIc=,20150217,2,1,0,0,8,11,1983.726
LNHmVPCbJ9laAFwUYygb7GH7or8V26QpbR+oiO0OeIc=,20150717,28,7,2,2,17,53,5918.736
LNHmVPCbJ9laAFwUYygb7GH7or8V26QpbR+oiO0OeIc=,20151216,0,0,0,2,13,13,3984.986
LNHmVPCbJ9laAFwUYygb7GH7or8V26QpbR+oiO0OeIc=,20160510,1,1,0,1,21,24,5277.715999999999
LNHmVPCbJ9laAFwUYygb7GH7or8V26QpbR+oiO0OeIc=,20160917,2,1,0,0,5,8,1293.318
LNHmVPCbJ9laAFwUYygb7GH7or8V26QpbR+oiO0OeIc=,20160724,29,5,8,4,14,53,5823.858
LNaPL8QEt8p919KpeZz+jk52xiNGLM7FNrd5M7pDU1w=,20150406,0,0,0,0,5,1,1118.069
LNaPL8QEt8p919KpeZz+jk52xiNGLM7FNrd5M7pDU1w=,20160820,0,0,0,0,14,14,3685.1209999999996
LNaPL8QEt8p919KpeZz+jk52xiNGLM7FNrd5M7pDU1w=,20170207,14,1,0,0,8,23,2286.822
LNaPL8QEt8p919KpeZz+jk52xiNGLM7FNrd5M7pDU1w=,20151015,2,0,1,0,18,8,4405.611
LNaPL8QEt8p919KpeZz+jk52xiNGLM7FNrd5M7pDU1w=,20150807,4,2,0,0,50,45,10625.03
LNaPL8QEt8p919KpeZz+jk52xiNGLM7FNrd5M7pDU1w=,20160204,0,0,0,0,6,6,707.997
LNcGkHR95P46XawJa8VcyrD24kI62ezmmsxHJOugJv4=,20161212,2,1,1,0,19,19,4865.3859999999995
LNcGkHR95P46XawJa8VcyrD24kI62ezmmsxHJOugJv4=,20160921,7,1,0,0,8,16,1998.7720000000002
LNigQgrrA4sZdHo3gFogUyp+upGhN6b1PkJOX5WSwAg=,20170218,1,1,0,0,1,2,342.875
LNigQgrrA4sZdHo3gFogUyp+upGhN6b1PkJOX5WSwAg=,20161219,19,6,2,1,36,29,9710.225
LNigQgrrA4sZdHo3gFogUyp+upGhN6b1PkJOX5WSwAg=,20161024,7,1,1,1,61,63,15127.113000000001
LNigQgrrA4sZdHo3gFogUyp+upGhN6b1PkJOX5WSwAg=,20160902,32,11,8,1,94,60,27666.877999999997
LNigQgrrA4sZdHo3gFogUyp+upGhN6b1PkJOX5WSwAg=,20160621,21,1,3,4,26,19,6818.025
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20160731,11,0,1,4,50,57,14017.185
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20170227,3,0,0,1,3,7,1004.85
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20170104,3,1,0,0,23,25,5649.073
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20160229,27,31,8,2,17,81,8530.688
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20160107,1,1,0,1,15,18,4104.94
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20151118,0,0,0,1,3,4,1055.622
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20150920,8,0,0,0,5,13,1368.078
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20160920,9,7,2,2,37,51,10278.635
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20160610,1,2,0,1,36,39,8627.676
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20161113,0,0,0,0,1,1,274.07599999999996
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,20160420,3,1,1,0,9,12,2335.992
LO8kSwRPQ9A8AKTuxnCqrI5NofY2U96H65o2oOfS33g=,20160526,1,0,1,0,3,5,1011.745
LODBfHw1n95N2IhAPXzg0H0eML98iABImLlH9W28qnU=,20160627,1,1,1,0,23,16,6218.946999999999
LOr9UBTCsKkKHDlmeiI4Nw9/AbMv3XUF5TmF8AFxAsc=,20150122,1,0,0,0,58,53,14702.998
LOr9UBTCsKkKHDlmeiI4Nw9/AbMv3XUF5TmF8AFxAsc=,20161008,10,1,0,1,13,19,3416.6690000000003
LOr9UBTCsKkKHDlmeiI4Nw9/AbMv3XUF5TmF8AFxAsc=,20160623,1,1,0,0,33,2,9628.008
LOr9UBTCsKkKHDlmeiI4Nw9/AbMv3XUF5TmF8AFxAsc=,20160201,24,1,0,2,15,32,4428.248
LOr9UBTCsKkKHDlmeiI4Nw9/AbMv3XUF5TmF8AFxAsc=,20150905,8,2,1,0,8,18,2175.609
LOr9UBTCsKkKHDlmeiI4Nw9/AbMv3XUF5TmF8AFxAsc=,20151123,2,1,1,0,4,7,1156.441
LOr9UBTCsKkKHDlmeiI4Nw9/AbMv3XUF5TmF8AFxAsc=,20150705,47,3,2,2,19,57,5954.401999999999
LOr9UBTCsKkKHDlmeiI4Nw9/AbMv3XUF5TmF8AFxAsc=,20150511,1,0,1,0,22,15,5847.960999999999
LOr9UBTCsKkKHDlmeiI4Nw9/AbMv3XUF5TmF8AFxAsc=,20150321,13,3,0,0,8,19,2191.794
LP4I2CAXQyPlyONQhzsdLoyp3+zeBBcgLMWAKZFeXeg=,20150213,0,0,0,3,13,15,4186.52
LP4I2CAXQyPlyONQhzsdLoyp3+zeBBcgLMWAKZFeXeg=,20170121,3,0,0,0,13,16,3359.76
LP4I2CAXQyPlyONQhzsdLoyp3+zeBBcgLMWAKZFeXeg=,20160727,2,0,3,3,124,92,31593.226000000002
LP4I2CAXQyPlyONQhzsdLoyp3+zeBBcgLMWAKZFeXeg=,20160922,10,4,3,2,86,99,24044.097
LP4I2CAXQyPlyONQhzsdLoyp3+zeBBcgLMWAKZFeXeg=,20161127,7,0,1,0,40,37,10595.56
LPIyXU31clXQ06OsY9pEmEpuqODLOQI5O29I1XdKPw4=,20170219,1,1,1,1,3,6,1359.4479999999999
LPIyXU31clXQ06OsY9pEmEpuqODLOQI5O29I1XdKPw4=,20160908,0,0,0,0,5,5,1236.4560000000001
LPIyXU31clXQ06OsY9pEmEpuqODLOQI5O29I1XdKPw4=,20150831,1,0,0,0,0,1,14.439
LPIyXU31clXQ06OsY9pEmEpuqODLOQI5O29I1XdKPw4=,20150207,5,6,2,0,0,12,910.605
LPIyXU31clXQ06OsY9pEmEpuqODLOQI5O29I1XdKPw4=,20160405,0,0,0,0,29,27,7607.797
LPR/kiaxYjevNOf/cbxIseoHwTRDoDEiwT/rvJvUeks=,20160624,4,1,0,0,11,16,2957.988
LPR/kiaxYjevNOf/cbxIseoHwTRDoDEiwT/rvJvUeks=,20170112,3,1,1,0,4,9,1109.105
LPR/kiaxYjevNOf/cbxIseoHwTRDoDEiwT/rvJvUeks=,20150203,1,2,1,0,11,15,3069.8940000000002
LPS5Mjfhip3bowpmVfL6mknpomVle4OR/tG/EKN5NBA=,20150922,1,0,1,0,14,14,3426.0029999999997
LPS5Mjfhip3bowpmVfL6mknpomVle4OR/tG/EKN5NBA=,20150124,8,0,2,1,21,18,5154.009
LPS5Mjfhip3bowpmVfL6mknpomVle4OR/tG/EKN5NBA=,20160921,1,0,0,1,9,11,2739.6609999999996
LPS5Mjfhip3bowpmVfL6mknpomVle4OR/tG/EKN5NBA=,20160528,4,2,1,1,35,39,8398.221
LPS5Mjfhip3bowpmVfL6mknpomVle4OR/tG/EKN5NBA=,20160218,1,0,0,0,10,11,2469.438
LPS5Mjfhip3bowpmVfL6mknpomVle4OR/tG/EKN5NBA=,20170201,3,0,0,1,12,15,2800.9359999999997
LPS5Mjfhip3bowpmVfL6mknpomVle4OR/tG/EKN5NBA=,20150429,8,1,0,1,17,23,4003.36
