,user_name,num_of_logs,sum_num25,avg_num25,sum_num50,avg_num50,sum_num75,avg_num75,sum_num985,avg_num985,sum_num100,avg_num100,sum_num_total,avg_num_total,sum_num_unq,avg_num_unq,sum_total_secs,avg_total_secs,perc_of_accidentally_songs,perc_of_favourite_songs
104,zvybLPEGSbD9InaZE5lqgNpOqOJNI7WHZcT/vwSp8q0=,15,200,13.333333333333334,39,2.6,28,1.8666666666666667,42,2.8,845,56.333333333333336,1154,76.93333333333334,733,48.86666666666667,237638.445,15842.563,0.1733102253032929,0.7322357019064125
105,zvue4vmeu70nRq0Hn6rFKzYdpd4B86b1wCDEnkzQAdc=,7,53,7.571428571428571,8,1.1428571428571428,6,0.8571428571428571,12,1.7142857142857142,118,16.857142857142858,197,28.142857142857142,134,19.142857142857142,32730.706000000002,4675.815142857143,0.26903553299492383,0.5989847715736041
106,zvte0CDgpTKAsfdxAIU+e4mzKWWZkMeLF/WGlxAsH6g=,7,74,10.571428571428571,10,1.4285714285714286,9,1.2857142857142858,11,1.5714285714285714,359,51.285714285714285,463,66.14285714285714,407,58.142857142857146,95574.128,13653.446857142857,0.15982721382289417,0.775377969762419
107,zvlCRGxnSDcbpwQ9HM0J2V3Z34n59plt0tLdFB6E3W0=,12,24,2.0,7,0.5833333333333334,2,0.16666666666666666,3,0.25,272,22.666666666666668,308,25.666666666666668,120,10.0,69131.23000000001,5760.935833333334,0.07792207792207792,0.8831168831168831
108,zvjgWS6M5HR1y8hbJujRUpkVchwMa8eFwbgNlMfNN90=,1,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0,2,2.0,2,2.0,360.102,360.102,0.0,0.5
109,zvjLhRJZ3tbGx+6de2hOafno8AgWOXDE8umvE5sZikk=,3,8,2.6666666666666665,1,0.3333333333333333,2,0.6666666666666666,4,1.3333333333333333,18,6.0,33,11.0,31,10.333333333333334,6404.908,2134.9693333333335,0.24242424242424243,0.5454545454545454
110,zvhRQYR6+BNRa2rRm/JNAkxMnpn47IcuimAQ9DqYi6A=,6,34,5.666666666666667,16,2.6666666666666665,10,1.6666666666666667,9,1.5,555,92.5,624,104.0,278,46.333333333333336,140597.171,23432.861833333332,0.05448717948717949,0.8894230769230769
111,zvgVbu5o5+PPCZid4NwqQrGNJVzdptkMj+9ANZ6PXtA=,4,5,1.25,2,0.5,2,0.5,1,0.25,80,20.0,90,22.5,82,20.5,21813.704999999998,5453.4262499999995,0.05555555555555555,0.8888888888888888
112,zvf/AekMXPI93skdTfaS8IDnooMan1sESLYT6JX7EyM=,13,36,2.769230769230769,9,0.6923076923076923,17,1.3076923076923077,12,0.9230769230769231,1123,86.38461538461539,1197,92.07692307692308,1012,77.84615384615384,278248.5,21403.73076923077,0.03007518796992481,0.9381787802840434
113,zvYHlpkjK7yOjCKhF/O437x8BsGXWe52Y0Dv3VNJ0Mk=,12,32,2.6666666666666665,24,2.0,14,1.1666666666666667,10,0.8333333333333334,112,9.333333333333334,192,16.0,180,15.0,30820.071999999996,2568.339333333333,0.16666666666666666,0.5833333333333334
114,zvX/4TbuW37GKoAOLsbbmw2nayHKGP1vyXQTRUqcb3M=,6,19,3.1666666666666665,5,0.8333333333333334,4,0.6666666666666666,9,1.5,98,16.333333333333332,135,22.5,117,19.5,25975.021,4329.170166666667,0.14074074074074075,0.725925925925926
115,zvVYcBF0rOiodRI6uHYEd8WbRDjIzZhImd4HIMyrgp8=,1,19,19.0,2,2.0,2,2.0,1,1.0,79,79.0,103,103.0,59,59.0,17648.693,17648.693,0.18446601941747573,0.7669902912621359
116,zvTpgEf6wJYPG44qjjaegvRz8Xp4hsy3n6uNovERnBs=,3,28,9.333333333333334,13,4.333333333333333,11,3.6666666666666665,9,3.0,250,83.33333333333333,311,103.66666666666667,192,64.0,65149.621,21716.540333333334,0.09003215434083602,0.8038585209003215
117,zvSIDeCguIGwdXHWeHqKzbwWOt5P6wNFEiZUaF5MvC8=,1,6,6.0,2,2.0,3,3.0,1,1.0,13,13.0,25,25.0,23,23.0,4109.799,4109.799,0.24,0.52
118,zvQx89Wlkpz4Do72St2E3GkKYSrK+hzys6lvTTsYKD4=,3,15,5.0,7,2.3333333333333335,2,0.6666666666666666,5,1.6666666666666667,13,4.333333333333333,42,14.0,42,14.0,5190.669,1730.223,0.35714285714285715,0.30952380952380953
119,zvJdSN8bTK1CC+ODkp031d/gciMpoKqi0i6/H8KkUUo=,14,74,5.285714285714286,56,4.0,9,0.6428571428571429,13,0.9285714285714286,720,51.42857142857143,872,62.285714285714285,559,39.92857142857143,182311.519,13022.251357142857,0.08486238532110092,0.8256880733944955
120,zvIyAODLzF3Bye7XeYdiVsI2hGKKVty0/pE34rdWQh4=,13,53,4.076923076923077,13,1.0,7,0.5384615384615384,12,0.9230769230769231,392,30.153846153846153,477,36.69230769230769,230,17.692307692307693,111198.22200000002,8553.709384615386,0.1111111111111111,0.8218029350104822
121,zvDNN/ARrWWkdiXFD2Oqdf9OD37MOy8YDN9jwYLIdxI=,5,8,1.6,2,0.4,3,0.6,2,0.4,32,6.4,47,9.4,31,6.2,9646.86,1929.372,0.1702127659574468,0.6808510638297872
122,zvC0c+0oYDzoEta2wyWBttYDBdyvqAXM4NqDzb1NEUQ=,8,56,7.0,5,0.625,6,0.75,3,0.375,97,12.125,167,20.875,159,19.875,26408.032000000003,3301.0040000000004,0.33532934131736525,0.5808383233532934
123,zv7YD0nkKSSe7d65nHagpWhjh7kKRYTixpS0jjrvp5I=,1,0,0.0,0,0.0,0,0.0,1,1.0,81,81.0,82,82.0,59,59.0,20026.556,20026.556,0.0,0.9878048780487805
124,zv0nO3bim6Cz6SFOT6GATTT0Z04qP3Cs+70xLsU3gUI=,4,11,2.75,0,0.0,2,0.5,1,0.25,28,7.0,42,10.5,26,6.5,7957.000999999999,1989.2502499999998,0.2619047619047619,0.6666666666666666
125,zuzYhVwgKixWKDvAR97zN1jqee4lV5zAs/nreom6qYA=,5,6,1.2,6,1.2,3,0.6,1,0.2,55,11.0,71,14.2,60,12.0,15599.098,3119.8196,0.08450704225352113,0.7746478873239436
126,zuzSCy9MPvjiHGTyR4xcKL6v0wUBkPMJuo2eTz6nL5Q=,2,17,8.5,10,5.0,8,4.0,1,0.5,21,10.5,57,28.5,46,23.0,7628.986,3814.493,0.2982456140350877,0.3684210526315789
127,zuyCgCsX/t1x6bGHm5OTZ47Ui3fAhTUSPVWTTBVIWEM=,2,4,2.0,0,0.0,1,0.5,0,0.0,13,6.5,18,9.0,18,9.0,3495.121,1747.5605,0.2222222222222222,0.7222222222222222
128,zuw8VAmVTS3JfKVLs2Of3voWXePPgcD3k9kNX5AiMqg=,8,20,2.5,0,0.0,0,0.0,0,0.0,159,19.875,179,22.375,91,11.375,46150.419,5768.802375,0.11173184357541899,0.888268156424581
129,zuw/I00ynJfJ6thHQ9BZY7t7WMZ9WlByjWZEvuNdrd0=,9,29,3.2222222222222223,7,0.7777777777777778,5,0.5555555555555556,20,2.2222222222222223,184,20.444444444444443,245,27.22222222222222,231,25.666666666666668,52508.29,5834.254444444445,0.11836734693877551,0.7510204081632653
130,zuuZ4EU4/qB+2tVuKwf0Z1VZFxvTtmpxHWJfBsanJ/0=,1,1,1.0,0,0.0,0,0.0,1,1.0,13,13.0,15,15.0,15,15.0,3663.386,3663.386,0.06666666666666667,0.8666666666666667
131,zutEEoNXWK8OW6smAgjFb/tAG793V3QAVtTQzkjZzyw=,13,59,4.538461538461538,10,0.7692307692307693,4,0.3076923076923077,9,0.6923076923076923,490,37.69230769230769,572,44.0,316,24.307692307692307,120697.86699999997,9284.451307692305,0.10314685314685315,0.8566433566433567
132,zuktZTRz59rTTUC/LyKo9YrK2qQ02fe2u67RScwwifw=,15,17,1.1333333333333333,4,0.26666666666666666,1,0.06666666666666667,7,0.4666666666666667,1346,89.73333333333333,1375,91.66666666666667,958,63.86666666666667,303911.485,20260.765666666666,0.012363636363636363,0.978909090909091
133,zujzuKIno8aD8g/goJLnuWf4wl3Q85Ngb+ZiXKa7AhM=,13,101,7.769230769230769,64,4.923076923076923,22,1.6923076923076923,9,0.6923076923076923,292,22.46153846153846,488,37.53846153846154,384,29.53846153846154,85165.08000000002,6551.160000000002,0.2069672131147541,0.5983606557377049
134,zujE4bfBHCrZfpkAI0y3tV7HYzaG300O+3K+HxKIbds=,3,3,1.0,0,0.0,1,0.3333333333333333,0,0.0,73,24.333333333333332,77,25.666666666666668,37,12.333333333333334,18372.385000000002,6124.128333333334,0.03896103896103896,0.948051948051948
135,zuglYVMUaKVZ53JUSo7jP5Go90nYzRfwgtu0gPTeRR4=,14,62,4.428571428571429,16,1.1428571428571428,11,0.7857142857142857,11,0.7857142857142857,216,15.428571428571429,316,22.571428571428573,185,13.214285714285714,64392.58299999999,4599.470214285714,0.1962025316455696,0.6835443037974683
136,zueTt/yo7Cx8zD5YiwnpUrHRpjqMje08Wb3XeMv6guc=,9,55,6.111111111111111,12,1.3333333333333333,6,0.6666666666666666,7,0.7777777777777778,220,24.444444444444443,300,33.333333333333336,289,32.111111111111114,59564.464,6618.2737777777775,0.18333333333333332,0.7333333333333333
137,zudJuvLKDdFbZeqjIrkm01RFCL706Iq0mUL0L1VQm+E=,10,41,4.1,5,0.5,5,0.5,4,0.4,170,17.0,225,22.5,203,20.3,44454.873999999996,4445.4874,0.18222222222222223,0.7555555555555555
138,zub3cx/nwJm4cVmX4XhZHisLTZItpoyqEE53FAq+YfA=,9,93,10.333333333333334,13,1.4444444444444444,5,0.5555555555555556,9,1.0,521,57.888888888888886,641,71.22222222222223,621,69.0,132765.97400000002,14751.774888888891,0.14508580343213728,0.8127925117004681
139,zuWy7HC9YaAJlrENBFoAUME7HOoLdySdsSuFjOTQTWc=,8,3,0.375,4,0.5,1,0.125,1,0.125,138,17.25,147,18.375,103,12.875,36440.651,4555.081375,0.02040816326530612,0.9387755102040817
140,zuVhuoIWDML/8ZdeomAWuNmZCFPK0Fdnr2yZgEp89GY=,2,2,1.0,1,0.5,0,0.0,2,1.0,11,5.5,16,8.0,16,8.0,3598.7250000000004,1799.3625000000002,0.125,0.6875
141,zuTvpvfK10apYF/k7nsBB/Oxe331vLwL3CrAxGgPGoE=,1,1,1.0,2,2.0,0,0.0,0,0.0,3,3.0,6,6.0,6,6.0,1099.516,1099.516,0.16666666666666666,0.5
142,zuNJsog8Lzl/I4xPWylIslfhKuBI25hAaxLy1bQSMQo=,9,131,14.555555555555555,7,0.7777777777777778,16,1.7777777777777777,12,1.3333333333333333,427,47.44444444444444,593,65.88888888888889,346,38.44444444444444,104271.199,11585.688777777777,0.2209106239460371,0.7200674536256324
143,zuMPI9Yqgx/q7KhugQnjfmSgl8eh5tDvMGijLVR8OW0=,6,8,1.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666,167,27.833333333333332,180,30.0,168,28.0,39033.572,6505.595333333334,0.044444444444444446,0.9277777777777778
144,zuEuDmJJBpNOM0shYMkQ/grS/LbBRknIv5HWjsynBcY=,3,3,1.0,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,14,4.666666666666667,21,7.0,21,7.0,4553.950000000001,1517.9833333333336,0.14285714285714285,0.6666666666666666
145,zuBb4pdwRgdGNcOqNtozLX4qlLF43SNVU3wjB99DTuM=,2,3,1.5,1,0.5,1,0.5,0,0.0,99,49.5,104,52.0,102,51.0,23223.338,11611.669,0.028846153846153848,0.9519230769230769
146,zu8d6UHjRfCUDQ/RdENB1rWHustrvUl6ayYIDaYbPt4=,13,86,6.615384615384615,14,1.0769230769230769,11,0.8461538461538461,23,1.7692307692307692,264,20.307692307692307,398,30.615384615384617,374,28.76923076923077,80229.655,6171.511923076923,0.21608040201005024,0.6633165829145728
147,zu5SlIVXmcwcTI1p35i9dKbsmWjwva3kspfo2B6ODbM=,11,31,2.8181818181818183,3,0.2727272727272727,3,0.2727272727272727,4,0.36363636363636365,218,19.818181818181817,259,23.545454545454547,192,17.454545454545453,53768.098,4888.008909090909,0.11969111969111969,0.8416988416988417
148,zu3XcjjG2Von72iSJ77TzvTIz2rY9ETep3b0t9V1ZhA=,1,3,3.0,0,0.0,0,0.0,3,3.0,3,3.0,9,9.0,9,9.0,866.076,866.076,0.3333333333333333,0.3333333333333333
149,zu1dlENQa1KEUWuMgPWEny5DCThALJj9Z/vJwQcTnCA=,8,51,6.375,19,2.375,17,2.125,12,1.5,316,39.5,415,51.875,350,43.75,84514.64199999999,10564.330249999999,0.12289156626506025,0.7614457831325301
150,zu/GmYnE8z/q7NM+a++dbPp2L8pAG66oHbdg9ZotD50=,3,9,3.0,2,0.6666666666666666,0,0.0,0,0.0,13,4.333333333333333,24,8.0,23,7.666666666666667,3761.366,1253.7886666666666,0.375,0.5416666666666666
151,ztyyV6JKIIJkyWtjdLOo7Yc59GwpQABFVnxQm/ogAlo=,7,10,1.4285714285714286,7,1.0,4,0.5714285714285714,2,0.2857142857142857,221,31.571428571428573,244,34.857142857142854,194,27.714285714285715,57840.332,8262.904571428571,0.040983606557377046,0.9057377049180327
152,ztyQFEeSQug3iREtuXqgCXhRyN8ENQeoLJxt8IXqm0w=,11,34,3.090909090909091,8,0.7272727272727273,10,0.9090909090909091,4,0.36363636363636365,213,19.363636363636363,269,24.454545454545453,221,20.09090909090909,59512.123999999996,5410.193090909091,0.12639405204460966,0.79182156133829
153,zty70gZsDfadGSmSfLh+ledh/ZL6M1t4opN/hIP98nc=,1,0,0.0,0,0.0,0,0.0,0,0.0,7,7.0,7,7.0,7,7.0,1768.2379999999998,1768.2379999999998,0.0,1.0
154,ztv+vEE+aqQwpU9EZvUXza93FoNGn65NwS+Y2LI8BzI=,1,2,2.0,0,0.0,1,1.0,0,0.0,18,18.0,21,21.0,21,21.0,4655.615,4655.615,0.09523809523809523,0.8571428571428571
155,ztuf22+Gf8WxJTyA4HeB0sN0QXF7NLKHggSwUbxNgkA=,3,5,1.6666666666666667,0,0.0,0,0.0,0,0.0,20,6.666666666666667,25,8.333333333333334,25,8.333333333333334,4565.548,1521.8493333333333,0.2,0.8
156,zttXM/ONeE0MHWvbBVLyHYbU2UfQpxnIj+xbooku1z4=,13,60,4.615384615384615,4,0.3076923076923077,9,0.6923076923076923,8,0.6153846153846154,189,14.538461538461538,270,20.76923076923077,216,16.615384615384617,48184.021,3706.463153846154,0.2222222222222222,0.7
157,ztr/kqidLn86SHbkXCY8TyRD2TQig+KNenNiCNgBzP8=,7,44,6.285714285714286,2,0.2857142857142857,4,0.5714285714285714,7,1.0,269,38.42857142857143,326,46.57142857142857,194,27.714285714285715,67843.715,9691.959285714285,0.13496932515337423,0.8251533742331288
158,ztox1q2vwkcLk+pX51oJGiC+dC1L91VpFNedFlwmrhE=,14,255,18.214285714285715,145,10.357142857142858,58,4.142857142857143,29,2.0714285714285716,330,23.571428571428573,817,58.357142857142854,663,47.357142857142854,119023.477,8501.676928571429,0.31211750305997554,0.4039167686658507
159,ztnqO9qHSCChi0z92DVeE7y90k7xNmlV3a+mdmFyudE=,4,5,1.25,1,0.25,0,0.0,0,0.0,75,18.75,81,20.25,44,11.0,16344.527000000002,4086.1317500000005,0.06172839506172839,0.9259259259259259
160,ztmsDzuBqWsdcT+RWtJVxbu487mamgy+y8kSsRk+fUM=,2,6,3.0,13,6.5,2,1.0,10,5.0,23,11.5,54,27.0,34,17.0,8432.718,4216.359,0.1111111111111111,0.42592592592592593
161,ztiQm+09f0LhGfx4WSvO4ObgrssLSXkbyVG5HQpQj6s=,12,151,12.583333333333334,11,0.9166666666666666,7,0.5833333333333334,16,1.3333333333333333,232,19.333333333333332,417,34.75,400,33.333333333333336,62886.909999999996,5240.575833333333,0.36211031175059955,0.5563549160671463
162,zti1gTJp4/Mtbb3tmIVv9bRG0BdCHSS9s6S79LFg7eI=,9,4,0.4444444444444444,0,0.0,2,0.2222222222222222,1,0.1111111111111111,285,31.666666666666668,292,32.44444444444444,229,25.444444444444443,75950.50799999999,8438.945333333331,0.0136986301369863,0.976027397260274
163,ztY4zB0CpACt9mBHWVMD3/awzehOSPLN2jZ3qbxoY/Y=,13,114,8.76923076923077,25,1.9230769230769231,5,0.38461538461538464,10,0.7692307692307693,305,23.46153846153846,459,35.30769230769231,410,31.53846153846154,79439.94799999999,6110.76523076923,0.24836601307189543,0.664488017429194
164,ztWQTH/kfzlEXwjbcooSHoU0JT12/7Q7y7pATcAO9ck=,10,74,7.4,16,1.6,9,0.9,21,2.1,187,18.7,307,30.7,277,27.7,52056.00399999999,5205.600399999999,0.24104234527687296,0.6091205211726385
165,ztPGaX2tM7D4LOykczA7J9EIhr0/QiMhpm8CIsJM3d0=,4,172,43.0,9,2.25,4,1.0,1,0.25,81,20.25,267,66.75,200,50.0,20840.1,5210.025,0.6441947565543071,0.30337078651685395
166,ztLm5j4ea8TcGECtFs8D44yFe8UWAks+baIYa7Lt+hI=,4,14,3.5,3,0.75,6,1.5,1,0.25,49,12.25,73,18.25,57,14.25,12699.599999999999,3174.8999999999996,0.1917808219178082,0.6712328767123288
167,zsfu8AEb/W/M+fFe1n2+QgVp/B0IoxJIU9PyXzB4hk8=,12,89,7.416666666666667,10,0.8333333333333334,6,0.5,9,0.75,368,30.666666666666668,482,40.166666666666664,278,23.166666666666668,90042.898,7503.574833333333,0.18464730290456433,0.7634854771784232
168,zpgVmep9lucRxZSMeBaG8MxceknIJVwqpU1wr8Hgw6A=,2,0,0.0,0,0.0,0,0.0,0,0.0,38,19.0,38,19.0,23,11.5,7883.770999999999,3941.8854999999994,0.0,1.0
169,zp3a7YOCAKns0kqvwsLq8vnQCGaVU//VPm2m3aKc6dY=,5,18,3.6,8,1.6,4,0.8,10,2.0,581,116.2,621,124.2,505,101.0,146239.11599999998,29247.823199999995,0.028985507246376812,0.9355877616747182
170,zoh1oT91yfzMfSlWTr6S3dRlx5FRVyj8jBWUabsUxRM=,5,46,9.2,16,3.2,6,1.2,8,1.6,125,25.0,201,40.2,117,23.4,33598.592000000004,6719.718400000001,0.22885572139303484,0.6218905472636815
171,zobb4hzlsq9uWfGJMAytfUQTpMrO2zJzVTI+sCKVQQk=,3,5,1.6666666666666667,4,1.3333333333333333,4,1.3333333333333333,1,0.3333333333333333,20,6.666666666666667,34,11.333333333333334,30,10.0,6022.606,2007.5353333333333,0.14705882352941177,0.5882352941176471
172,zoS1QNMBii7xrvuM8+BDUU6gUNvdDHQXQixVgtAMRKo=,4,2,0.5,1,0.25,1,0.25,2,0.5,35,8.75,41,10.25,40,10.0,8814.74,2203.685,0.04878048780487805,0.8536585365853658
173,zo9nOyDekP1PMFnVo3I8j7lg7G/EsFJfN68nAR8TBUs=,7,16,2.2857142857142856,9,1.2857142857142858,7,1.0,5,0.7142857142857143,103,14.714285714285714,140,20.0,99,14.142857142857142,28947.507,4135.358142857143,0.11428571428571428,0.7357142857142858
174,zo6ljbW94NeZJXYe9UZbqXdksbqbX6LmxpIboFms6LY=,10,137,13.7,26,2.6,23,2.3,17,1.7,297,29.7,500,50.0,413,41.3,81867.24299999999,8186.724299999999,0.274,0.594
175,zo1XBOzr86WJDXCvxpj1yoXr7ZusqN84NdEYWAcfFko=,10,68,6.8,18,1.8,14,1.4,33,3.3,222,22.2,355,35.5,301,30.1,68073.948,6807.3948,0.19154929577464788,0.6253521126760564
176,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,15,321,21.4,57,3.8,20,1.3333333333333333,25,1.6666666666666667,589,39.266666666666666,1012,67.46666666666667,810,54.0,163023.054,10868.2036,0.31719367588932806,0.5820158102766798
177,znE9mPJRKAvxTNT5H0dJtjvDTVxAvjKHwKTsLZHD7p8=,8,15,1.875,4,0.5,8,1.0,3,0.375,499,62.375,529,66.125,252,31.5,114955.642,14369.45525,0.02835538752362949,0.943289224952741
178,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,14,132,9.428571428571429,15,1.0714285714285714,16,1.1428571428571428,33,2.357142857142857,376,26.857142857142858,572,40.857142857142854,411,29.357142857142858,111166.386,7940.456142857142,0.23076923076923078,0.6573426573426573
179,zmvureUZJgDaZFRvJaMmQ35DmsR8XTUleF9aWPvi/M0=,3,15,5.0,1,0.3333333333333333,5,1.6666666666666667,0,0.0,39,13.0,60,20.0,37,12.333333333333334,10035.082999999999,3345.0276666666664,0.25,0.65
180,zmBV0E+EWTLQegqZRxCnqByTJXBqWhPjPN/LoJKg2KU=,4,15,3.75,1,0.25,0,0.0,0,0.0,110,27.5,126,31.5,89,22.25,26886.123999999996,6721.530999999999,0.11904761904761904,0.873015873015873
181,zkrooLF4lXDqah/4r9uAipSuMtbW0hJhCGWVE7jBiWk=,5,13,2.6,3,0.6,3,0.6,6,1.2,96,19.2,121,24.2,84,16.8,25429.551999999996,5085.910399999999,0.10743801652892562,0.7933884297520661
182,zkkqZX4P3v2Em/bBSZpxPUbgpjfEFndsR5M9pm5TNQ0=,2,7,3.5,5,2.5,2,1.0,7,3.5,32,16.0,53,26.5,34,17.0,11795.3,5897.65,0.1320754716981132,0.6037735849056604
183,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,15,148,9.866666666666667,29,1.9333333333333333,21,1.4,25,1.6666666666666667,369,24.6,592,39.46666666666667,397,26.466666666666665,98956.94699999999,6597.129799999999,0.25,0.6233108108108109
184,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,11,71,6.454545454545454,14,1.2727272727272727,10,0.9090909090909091,14,1.2727272727272727,312,28.363636363636363,421,38.27272727272727,364,33.09090909090909,81721.76499999998,7429.251363636362,0.16864608076009502,0.7410926365795725
185,zkFDwg19sf3uJwCaL4ywCUvSPIE6C9POLoXML3rbalg=,1,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,3,3.0,3,3.0,669.867,669.867,0.0,0.6666666666666666
186,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,10,82,8.2,12,1.2,12,1.2,8,0.8,173,17.3,287,28.7,178,17.8,48126.699,4812.6699,0.2857142857142857,0.6027874564459931
187,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,13,113,8.692307692307692,56,4.3076923076923075,22,1.6923076923076923,7,0.5384615384615384,259,19.923076923076923,457,35.15384615384615,361,27.76923076923077,71422.693,5494.0533076923075,0.24726477024070023,0.5667396061269147
188,zifcdKbIGIlRi3Yl+O2jF5Zy4HkuU5llfBMrIJu1LCo=,2,6,3.0,4,2.0,3,1.5,1,0.5,12,6.0,26,13.0,17,8.5,4162.393,2081.1965,0.23076923076923078,0.46153846153846156
189,ziSu/c8QygrK1t/twvQevc7Q+sVvSR2+IvMc28jCpGc=,4,13,3.25,0,0.0,1,0.25,0,0.0,62,15.5,76,19.0,30,7.5,14894.554,3723.6385,0.17105263157894737,0.8157894736842105
190,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,13,57,4.384615384615385,12,0.9230769230769231,5,0.38461538461538464,7,0.5384615384615384,747,57.46153846153846,828,63.69230769230769,391,30.076923076923077,175147.074,13472.851846153846,0.06884057971014493,0.9021739130434783
191,zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,7,121,17.285714285714285,18,2.5714285714285716,14,2.0,15,2.142857142857143,138,19.714285714285715,306,43.714285714285715,247,35.285714285714285,43733.75899999999,6247.679857142856,0.3954248366013072,0.45098039215686275
192,zgM2FO8sQuBgRQtAbuC7VbXK5uevrG4YIOq4O5l/4ks=,2,1,0.5,0,0.0,0,0.0,0,0.0,9,4.5,10,5.0,10,5.0,2192.489,1096.2445,0.1,0.9
193,zf1+Ak2SKwRbizfvn/QIIKU1UDa+mmInV70aa57nRUI=,1,3,3.0,1,1.0,0,0.0,0,0.0,3,3.0,7,7.0,6,6.0,574.511,574.511,0.42857142857142855,0.42857142857142855
194,zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,9,4,0.4444444444444444,4,0.4444444444444444,5,0.5555555555555556,14,1.5555555555555556,665,73.88888888888889,692,76.88888888888889,652,72.44444444444444,173862.168,19318.018666666667,0.005780346820809248,0.9609826589595376
195,zcAyw3FPXztDfDXbUvl1gjB5XzDS9bgMxwxqiQhYI9w=,7,99,14.142857142857142,29,4.142857142857143,19,2.7142857142857144,25,3.5714285714285716,339,48.42857142857143,511,73.0,303,43.285714285714285,102964.07,14709.152857142859,0.19373776908023482,0.6634050880626223
196,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,10,49,4.9,11,1.1,3,0.3,9,0.9,286,28.6,358,35.8,235,23.5,77348.259,7734.825900000001,0.13687150837988826,0.7988826815642458
197,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,14,147,10.5,70,5.0,37,2.642857142857143,31,2.2142857142857144,251,17.928571428571427,536,38.285714285714285,374,26.714285714285715,81884.12300000002,5848.86592857143,0.27425373134328357,0.46828358208955223
198,zbGetwOqVMwCpMri4YHedWTiA1PmUt72IJj9Rv/GwvY=,9,95,10.555555555555555,26,2.888888888888889,20,2.2222222222222223,20,2.2222222222222223,169,18.77777777777778,330,36.666666666666664,201,22.333333333333332,49483.952,5498.216888888888,0.2878787878787879,0.5121212121212121
199,zagqpgg+6YE2IqI+XQGY78vM4y4ApdIfT9zBpLYn3m8=,7,21,3.0,4,0.5714285714285714,2,0.2857142857142857,10,1.4285714285714286,339,48.42857142857143,376,53.714285714285715,359,51.285714285714285,85368.778,12195.539714285715,0.05585106382978723,0.901595744680851
200,zaLXtv3qJt8mW5ZvaTN6+aakKWW+LJ0swVG3NSgzFlQ=,3,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,160,53.333333333333336,162,54.0,149,49.666666666666664,39557.062,13185.687333333333,0.0,0.9876543209876543
201,zZ97HdujsbN/kCO59Zv8+Fvj95u29FkJ53VIEOYJ+4I=,9,30,3.3333333333333335,19,2.111111111111111,6,0.6666666666666666,12,1.3333333333333333,426,47.333333333333336,493,54.77777777777778,350,38.888888888888886,109243.81100000002,12138.201222222224,0.060851926977687626,0.8640973630831643
202,zZ0M0JWyin0wOndxST5fMIXZ2OmDAQinid2kDri2XXU=,1,6,6.0,0,0.0,4,4.0,0,0.0,12,12.0,22,22.0,20,20.0,3682.2929999999997,3682.2929999999997,0.2727272727272727,0.5454545454545454
203,zYxC0fv/O9VYaYyNyelROiuPO2DkceGRAv8QAopO5Sw=,1,52,52.0,25,25.0,16,16.0,7,7.0,47,47.0,147,147.0,127,127.0,17845.616,17845.616,0.35374149659863946,0.3197278911564626
204,zYx99wobKZfkziYSASKAu3yNrbzGLDeu69adq6X4Lag=,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,2.168,2.168,1.0,0.0
205,zXztU5nZsBU425JInlh9FoNhe/ajwhq9QSSXWGO2RBk=,6,138,23.0,8,1.3333333333333333,6,1.0,11,1.8333333333333333,409,68.16666666666667,572,95.33333333333333,295,49.166666666666664,94707.22899999999,15784.538166666665,0.24125874125874125,0.715034965034965
206,zXubrRZPcv3gj+/12ZNk7IFHXy5umJ4MDyBzcKPL/7Q=,3,0,0.0,3,1.0,0,0.0,2,0.6666666666666666,32,10.666666666666666,37,12.333333333333334,32,10.666666666666666,9687.818,3229.2726666666663,0.0,0.8648648648648649
207,zXVCMPppAp2xkmFvya2XAlLBcNNNaCy9EWRgOjuAsEA=,3,5,1.6666666666666667,2,0.6666666666666666,0,0.0,1,0.3333333333333333,23,7.666666666666667,31,10.333333333333334,22,7.333333333333333,6799.335,2266.445,0.16129032258064516,0.7419354838709677
